time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,arm_pitch_deg,fall_event
14.07,1.0,0.0,1.1205,-0.0981,0.0,-0.3959,1.678,4.25,0
14.08,1.0,0.0,1.1305,-0.0863,0.0,0.1594,2.065,7.028,0
14.09,1.0,0.0,1.1434,-0.0695,0.0,-0.1769,2.29,9.805,0
14.1,1.0,0.0,1.094,0.0514,0.0,-0.3959,2.478,12.461,0
14.11,1.0,0.0,1.0381,0.0961,0.0,-0.2317,2.891,15.234,0
14.12,1.0,0.0,1.0813,0.097,0.0,0.1366,3.136,17.989,0
14.13,1.0,0.0,1.1219,0.0498,0.0,-0.3675,3.119,20.804,0
14.14,1.0,0.0,1.0691,0.0853,0.0,-0.3595,3.072,23.514,0
14.15,1.0,0.0,1.1364,0.0142,0.0,0.0671,3.06,26.212,0
14.16,1.0,0.0,1.1717,-0.1037,0.0,-0.3167,3.06,28.973,0
14.17,1.0,0.0,1.1905,-0.1175,0.0,0.1245,3.012,31.601,0
14.18,1.0,0.0,1.2091,-0.1005,0.0,-0.1421,2.771,34.159,0
14.19,1.0,0.0,1.12,-0.0072,0.0,-0.094,2.64,36.715,0
14.2,1.0,0.0,1.0516,0.0503,0.0,-0.0997,2.859,39.168,0
14.21,1.0,0.0,1.0619,0.05,0.0,-0.0514,2.96,41.631,0
14.22,1.0,0.0,1.0973,0.0583,0.0,0.1342,2.755,44.056,0
14.23,1.0,0.0,1.1534,-0.0119,0.0,-0.25,2.435,46.354,0
14.24,1.0,0.0,1.1359,0.0323,0.0,-0.1663,2.109,48.751,0
14.25,1.0,0.0,1.166,0.0638,0.0,0.2608,1.787,51.052,0
14.26,1.0,0.0,1.0998,0.0782,0.0,-0.1451,1.723,53.356,0
14.27,1.0,0.0,1.1181,0.008,0.0,-0.0857,1.78,55.606,0
14.28,1.0,0.0,1.0831,0.0407,0.0,-0.0101,1.839,57.697,0
14.29,1.0,0.0,1.1484,-0.0426,0.0,-0.1823,1.713,59.816,0
14.3,1.0,0.0,1.1547,-0.0685,0.0,0.0652,1.408,61.857,0
14.31,1.0,0.0,1.1866,-0.0149,0.0,0.1458,0.912,63.816,0
14.32,1.0,0.0,1.1402,-0.0196,0.0,0.1072,0.602,65.745,0
14.33,1.0,0.0,1.0709,0.0241,0.0,-0.3467,0.54,67.637,0
14.34,1.0,0.0,1.0909,0.0312,0.0,0.2683,0.552,69.387,0
14.35,1.0,0.0,1.1604,-0.0632,0.0,0.0069,0.336,71.12,0
14.36,1.0,0.0,1.1897,-0.0492,0.0,0.3697,-0.21,72.724,0
14.37,1.0,0.0,1.1787,-0.054,0.0,0.4341,-0.729,74.306,0
14.38,1.0,0.0,1.1293,-0.0338,0.0,-0.5725,-0.935,75.874,0
14.39,1.0,0.0,1.1194,-0.0419,0.0,-0.1842,-0.994,77.276,0
14.4,1.0,0.0,1.1493,-0.03,0.0,0.1784,-1.09,78.6,0
14.41,1.0,0.0,1.0923,-0.0321,0.0,-0.1381,-1.013,79.884,0
14.42,1.0,0.0,1.1763,-0.1338,0.0,-0.0242,-0.981,81.081,0
14.43,1.0,0.0,1.2023,-0.078,0.0,-0.0553,-1.207,82.17,0
14.44,1.0,0.0,1.1334,-0.0769,0.0,0.0215,-1.191,83.204,0
14.45,1.0,0.0,1.174,-0.0659,0.0,0.1312,-1.244,84.137,0
14.46,1.0,0.0,1.0389,0.0641,0.0,-0.025,-1.03,84.993,0
14.47,1.0,0.0,1.0213,0.0509,0.0,-0.3266,-0.631,85.734,0
14.48,1.0,0.0,1.0071,0.0629,0.0,-0.2148,-0.334,86.409,0
14.49,1.0,0.0,1.042,0.0641,0.0,0.1338,-0.282,87.003,0
14.5,1.0,0.0,1.0442,0.019,0.0,-0.3396,-0.258,87.566,0
14.51,1.0,0.0,1.0649,0.0324,0.0,-0.0448,-0.379,87.988,0
14.52,1.0,0.0,1.1023,-0.0648,0.0,-0.4069,-0.5,88.369,0
14.53,1.0,0.0,1.1253,-0.0929,0.0,0.0919,-0.573,88.623,0
14.54,1.0,0.0,1.0846,0.01,0.0,-0.2712,-0.728,88.791,0
14.55,1.0,0.0,1.0545,0.0441,0.0,-0.0941,-0.779,88.877,0
14.56,1.0,0.0,1.1183,-0.0336,0.0,0.2315,-0.84,88.877,0
14.57,1.0,0.0,1.1148,-0.0241,0.0,0.1244,-0.959,88.807,0
14.58,1.0,0.0,1.0783,0.0111,0.0,0.2533,-0.905,88.638,0
14.59,1.0,0.0,0.9971,0.0746,0.0,-0.3844,-0.583,88.39,0
14.6,1.0,0.0,1.0274,-0.0138,0.0,-0.1483,-0.212,88.04,0
14.61,1.0,0.0,1.0157,-0.003,0.0,0.1618,0.096,87.584,0
14.62,1.0,0.0,1.051,0.0036,0.0,-0.0218,0.174,87.066,0
14.63,1.0,0.0,1.0575,0.0079,0.0,0.0411,-0.029,86.441,0
14.64,1.0,0.0,1.1029,-0.082,0.0,0.0434,-0.407,85.791,0
14.65,1.0,0.0,1.0587,-0.0271,0.0,-0.0479,-0.607,85.026,0
14.66,1.0,0.0,1.0486,-0.0082,0.0,-0.0196,-0.705,84.17,0
14.67,1.0,0.0,1.0517,-0.0046,0.0,0.5293,-0.79,83.2,0
14.68,1.0,0.0,1.0135,0.0157,0.0,-0.2645,-0.8,82.219,0
14.69,1.0,0.0,0.9898,0.0005,0.0,-0.071,-0.68,81.093,0
14.7,1.0,0.0,1.045,0.008,0.0,0.0136,-0.771,79.896,0
14.71,1.0,0.0,0.9971,0.0033,0.0,0.0573,-0.709,78.644,0
14.72,1.0,0.0,1.0842,-0.0705,0.0,0.0683,-0.795,77.306,0
14.73,1.0,0.0,1.0688,-0.136,0.0,-0.1455,-0.769,75.918,0
14.74,1.0,0.0,0.9779,-0.0244,0.0,-0.1263,-0.605,74.413,0
14.75,1.0,0.0,1.0283,-0.0514,0.0,-0.0741,-0.599,72.833,0
14.76,1.0,0.0,1.0723,-0.0287,0.0,-0.0058,-0.864,71.182,0
14.77,1.0,0.0,1.0241,-0.0122,0.0,0.1021,-1.135,69.463,0
14.78,1.0,0.0,1.0101,0.1473,0.0,-0.0721,-1.581,67.675,0
14.79,1.0,0.0,1.0373,0.0635,0.0,-0.2058,-1.874,65.897,0
14.8,1.0,0.0,0.9995,0.0767,0.0,0.0764,-2.028,63.973,0
14.81,1.0,0.0,0.9664,0.146,0.0,-0.3579,-2.147,62.009,0
14.82,1.0,0.0,1.0019,0.0986,0.0,-0.1316,-2.225,59.99,0
14.83,1.0,0.0,0.9798,0.0862,0.0,0.2259,-2.272,57.893,0
14.84,1.0,0.0,0.9848,0.0836,0.0,-0.068,-2.495,55.724,0
14.85,1.0,0.0,1.0014,-0.0391,0.0,-0.3522,-2.631,53.631,0
14.86,1.0,0.0,0.9744,-0.0268,0.0,0.1064,-2.72,51.332,0
14.87,1.0,0.0,1.0176,-0.0191,0.0,0.0926,-3.019,48.997,0
14.88,1.0,0.0,1.0202,-0.0931,0.0,-0.2417,-3.155,46.703,0
14.89,1.0,0.0,1.0518,-0.0897,0.0,0.0443,-3.34,44.292,0
14.9,1.0,0.0,0.9949,-0.097,0.0,0.1166,-3.272,41.838,0
14.91,1.0,0.0,0.975,0.0993,0.0,-0.1573,-3.316,39.487,0
14.92,1.0,0.0,0.968,0.0559,0.0,0.013,-3.208,36.958,0
14.93,1.0,0.0,0.9581,0.073,0.0,0.0053,-2.981,34.354,0
14.94,1.0,0.0,0.8956,0.1635,0.0,0.0524,-2.64,31.746,0
14.95,1.0,0.0,0.9287,0.0925,0.0,-0.1963,-2.413,29.187,0
14.96,1.0,0.0,0.9482,0.0245,0.0,0.0593,-2.379,26.538,0
14.97,1.0,0.0,0.9723,0.0367,0.0,0.397,-2.564,23.803,0
14.98,1.0,0.0,0.944,0.0327,0.0,-0.0098,-2.824,21.071,0
14.99,1.0,0.0,0.9571,0.1058,0.0,0.0648,-3.123,18.362,0
15.0,1.0,0.0,0.9434,0.0202,0.0,-0.065,-3.197,15.747,0
15.01,1.0,0.0,0.9926,-0.0858,0.0,0.1236,-3.284,13.003,0
15.02,1.0,0.0,0.9883,-0.0832,0.0,0.0358,-3.554,10.218,0
15.03,1.0,0.0,1.0089,-0.0748,0.0,-0.2696,-3.943,7.375,0
15.04,1.0,0.0,0.9816,-0.0763,0.0,0.1209,-4.036,4.534,0
15.05,1.0,0.0,0.9823,-0.0673,0.0,0.0248,-4.089,1.703,0
15.06,1.0,0.0,0.9644,0.0726,0.0,-0.2757,-3.916,-0.89,0
15.07,1.0,0.0,0.9977,0.0765,0.0,0.2218,-3.711,-3.747,0
15.08,1.0,0.0,0.9726,0.0674,0.0,0.3348,-3.507,-6.562,0
15.09,1.0,0.0,1.0263,-0.0127,0.0,0.0115,-3.397,-9.27,0
15.1,1.0,0.0,1.0041,0.0528,0.0,0.0485,-3.403,-12.051,0
15.11,1.0,0.0,1.031,0.0468,0.0,0.5286,-3.638,-14.835,0
15.12,1.0,0.0,0.9835,0.0444,0.0,0.2765,-3.751,-17.662,0
15.13,1.0,0.0,0.9368,0.0776,0.0,-0.0028,-3.607,-20.451,0
15.14,1.0,0.0,0.9909,-0.0092,0.0,-0.0946,-3.527,-23.113,0
15.15,1.0,0.0,1.0164,0.0312,0.0,-0.0796,-3.488,-25.703,0
15.16,1.0,0.0,1.06,0.043,0.0,0.026,-3.629,-28.391,0
15.17,1.0,0.0,1.0523,-0.0464,0.0,0.0722,-3.53,-31.065,0
15.18,1.0,0.0,1.0356,-0.0299,0.0,-0.4093,-3.266,-33.754,0
15.19,1.0,0.0,0.9836,-0.0359,0.0,-0.0991,-2.675,-36.395,0
15.2,1.0,0.0,1.0105,-0.048,0.0,-0.0465,-2.046,-38.887,0
15.21,1.0,0.0,1.0485,-0.0223,0.0,-0.3618,-1.56,-41.287,0
15.22,1.0,0.0,1.0821,-0.029,0.0,0.0692,-1.361,-43.676,0
15.23,1.0,0.0,1.0863,-0.0231,0.0,0.0087,-1.411,-46.081,0
15.24,1.0,0.0,1.0743,0.0749,0.0,-0.1306,-1.665,-48.419,0
15.25,1.0,0.0,1.1122,0.05,0.0,0.3138,-1.961,-50.721,0
15.26,1.0,0.0,1.1491,-0.0788,0.0,0.1023,-2.132,-53.024,0
15.27,1.0,0.0,1.1281,-0.0571,0.0,0.1676,-2.098,-55.268,0
15.28,1.0,0.0,1.1716,-0.0254,0.0,0.3177,-2.127,-57.413,0
15.29,1.0,0.0,1.1131,-0.0297,0.0,0.2558,-1.987,-59.612,0
15.3,1.0,0.0,1.15,-0.0541,0.0,-0.0966,-1.929,-61.615,0
15.31,1.0,0.0,1.1342,-0.0733,0.0,-0.2122,-1.844,-63.628,0
15.32,1.0,0.0,1.1701,-0.0945,0.0,-0.3663,-1.852,-65.522,0
15.33,1.0,0.0,1.1952,-0.1639,0.0,0.0433,-1.903,-67.351,0
15.34,1.0,0.0,1.2079,-0.066,0.0,-0.239,-2.125,-69.115,0
15.35,1.0,0.0,1.1513,-0.06,0.0,-0.3102,-2.182,-70.9,0
15.36,1.0,0.0,1.1384,-0.0566,0.0,-0.0383,-2.221,-72.54,0
15.37,1.0,0.0,1.1589,0.042,0.0,-0.3172,-2.43,-74.088,0
15.38,1.0,0.0,1.1526,0.0321,0.0,0.0904,-2.516,-75.611,0
15.39,1.0,0.0,1.1649,0.0267,0.0,-0.2293,-2.51,-77.081,0
15.4,1.0,0.0,1.1672,-0.0095,0.0,-0.1149,-2.409,-78.426,0
15.41,1.0,0.0,1.222,-0.0012,0.0,0.1173,-2.511,-79.653,0
15.42,1.0,0.0,1.1529,-0.0111,0.0,0.2951,-2.416,-80.944,0
15.43,1.0,0.0,1.1306,-0.0174,0.0,0.606,-2.087,-82.097,0
15.44,1.0,0.0,1.1028,0.0144,0.0,0.0669,-1.773,-83.116,0
15.45,1.0,0.0,1.1845,-0.0612,0.0,-0.0942,-1.584,-84.049,0
15.46,1.0,0.0,1.1754,-0.0054,0.0,-0.4595,-1.432,-84.909,0
15.47,1.0,0.0,1.1686,-0.0113,0.0,0.4125,-1.243,-85.684,0
15.48,1.0,0.0,1.1227,-0.0167,0.0,0.2353,-0.912,-86.431,0
15.49,1.0,0.0,1.1124,0.0167,0.0,0.1524,-0.68,-86.997,0
15.5,1.0,0.0,1.145,-0.0099,0.0,-0.6239,-0.622,-87.512,0
15.51,1.0,0.0,1.1863,-0.0221,0.0,-0.2052,-0.652,-87.927,0
15.52,1.0,0.0,1.1907,-0.1115,0.0,-0.2589,-0.497,-88.341,0
15.53,1.0,0.0,1.1427,-0.0547,0.0,-0.1888,-0.334,-88.591,0
15.54,1.0,0.0,1.1518,-0.0488,0.0,-0.1823,-0.285,-88.721,0
15.55,1.0,0.0,1.1883,-0.0429,0.0,0.1163,-0.48,-88.755,0
15.56,1.0,0.0,1.1747,0.057,0.0,-0.4762,-0.822,-88.761,0
15.57,1.0,0.0,1.0858,0.0852,0.0,-0.9352,-0.817,-88.807,0
15.58,1.0,0.0,1.0655,0.0882,0.0,-0.5156,-0.695,-88.62,0
15.59,1.0,0.0,1.0752,0.0909,0.0,0.0287,-0.569,-88.342,0
15.6,1.0,0.0,1.1425,-0.0301,0.0,0.2105,-0.436,-87.998,0
15.61,1.0,0.0,1.1745,-0.0187,0.0,0.0167,-0.49,-87.53,0
15.62,1.0,0.0,1.1775,-0.0202,0.0,0.0771,-0.632,-87.007,0
15.63,1.0,0.0,1.0852,0.0912,0.0,-0.2454,-0.724,-86.436,0
15.64,1.0,0.0,1.1391,-0.0089,0.0,-0.061,-0.694,-85.745,0
15.65,1.0,0.0,1.1559,-0.0562,0.0,0.1846,-0.738,-84.945,0
15.66,1.0,0.0,1.1585,-0.0504,0.0,0.3175,-0.926,-84.042,0
15.67,1.0,0.0,1.1424,-0.0469,0.0,-0.1436,-1.177,-83.134,0
15.68,1.0,0.0,1.0882,0.012,0.0,-0.1393,-1.478,-82.123,0
15.69,1.0,0.0,1.138,0.0062,0.0,-0.0758,-1.908,-80.965,0
15.7,1.0,0.0,1.1624,-0.1399,0.0,0.173,-2.197,-79.905,0
15.71,1.0,0.0,1.0762,-0.0855,0.0,-0.2317,-2.113,-78.716,0
15.72,1.0,0.0,1.1254,-0.0688,0.0,-0.0978,-2.069,-77.311,0
15.73,1.0,0.0,1.1506,-0.0898,0.0,0.0916,-2.044,-75.863,0
15.74,1.0,0.0,1.1118,-0.0306,0.0,-0.2466,-2.01,-74.388,0
15.75,1.0,0.0,1.1424,-0.0249,0.0,0.0927,-1.936,-72.807,0
15.76,1.0,0.0,1.0185,0.0867,0.0,-0.4108,-1.628,-71.205,0
15.77,1.0,0.0,1.0829,0.0877,0.0,-0.3432,-1.418,-69.429,0
15.78,1.0,0.0,1.0538,0.082,0.0,-0.0807,-1.228,-67.636,0
15.79,1.0,0.0,1.1116,-0.0145,0.0,-0.2046,-1.091,-65.748,0
15.8,1.0,0.0,1.1548,-0.0421,0.0,0.1791,-1.068,-63.782,0
15.81,1.0,0.0,1.1532,-0.032,0.0,0.0365,-1.2,-61.798,0
15.82,1.0,0.0,1.0587,0.0653,0.0,-0.1509,-1.128,-59.917,0
15.83,1.0,0.0,1.1201,0.0188,0.0,0.0924,-0.933,-57.764,0
15.84,1.0,0.0,1.0836,0.0323,0.0,-0.0513,-0.749,-55.593,0
15.85,1.0,0.0,1.0504,0.0582,0.0,0.0417,-0.535,-53.373,0
15.86,1.0,0.0,1.0806,0.0425,0.0,-0.2785,-0.46,-51.066,0
15.87,1.0,0.0,1.0791,0.0181,0.0,0.1161,-0.427,-48.75,0
15.88,1.0,0.0,1.0547,0.0363,0.0,-0.0497,-0.354,-46.426,0
15.89,1.0,0.0,1.1488,-0.0909,0.0,-0.2845,-0.43,-43.914,0
15.9,1.0,0.0,1.1583,-0.0652,0.0,-0.131,-0.758,-41.435,0
15.91,1.0,0.0,1.1363,-0.0636,0.0,0.154,-1.084,-38.979,0
15.92,1.0,0.0,1.1083,0.0191,0.0,-0.091,-1.527,-36.425,0
15.93,1.0,0.0,1.1003,0.0188,0.0,0.0534,-1.86,-33.924,0
15.94,1.0,0.0,1.0703,0.0103,0.0,-0.3559,-1.987,-31.385,0
15.95,1.0,0.0,1.151,-0.1375,0.0,0.0268,-1.888,-28.84,0
15.96,1.0,0.0,1.1241,-0.1404,0.0,0.1933,-1.676,-26.159,0
15.97,1.0,0.0,1.1014,0.049,0.0,-0.2033,-1.546,-23.392,0
15.98,1.0,0.0,1.1113,0.0395,0.0,0.5676,-1.458,-20.675,0
15.99,1.0,0.0,1.0674,0.0338,0.0,0.3472,-1.181,-18.004,0
16.0,1.0,0.0,1.078,0.0619,0.0,-0.3221,-0.954,-15.159,0
16.01,1.0,0.0,1.1392,0.0256,0.0,0.0825,-0.98,-12.323,0
16.02,1.0,0.0,1.1169,0.035,0.0,0.2084,-1.162,-9.584,0
16.03,1.0,0.0,1.1912,-0.0156,0.0,0.3006,-1.486,-6.93,0
16.04,1.0,0.0,1.1557,-0.0113,0.0,-0.0298,-1.699,-4.142,0
16.05,1.0,0.0,1.1093,0.0646,0.0,-0.0202,-1.81,-1.328,0
16.06,1.0,0.0,1.1237,0.0594,0.0,-0.038,-2.076,1.474,0
16.07,1.0,0.0,1.1156,0.018,0.0,-0.208,-2.284,4.288,0
16.08,1.0,0.0,1.1805,-0.0632,0.0,0.1332,-2.458,7.086,0
16.09,1.0,0.0,1.1891,-0.1139,0.0,-0.4009,-2.452,9.963,0
16.1,1.0,0.0,1.1927,-0.1552,0.0,-0.0182,-2.456,12.755,0
16.11,1.0,0.0,1.2383,-0.1339,0.0,0.0249,-2.667,15.46,0
16.12,1.0,0.0,1.1914,-0.1335,0.0,0.0541,-2.712,18.166,0
16.13,1.0,0.0,1.1275,-0.0655,0.0,-0.2931,-2.454,20.839,0
16.14,1.0,0.0,1.1347,-0.0625,0.0,-0.1945,-2.276,23.529,0
16.15,1.0,0.0,1.1417,0.0396,0.0,-0.2434,-2.377,26.231,0
16.16,1.0,0.0,1.1549,-0.0202,0.0,-0.2148,-2.447,28.979,0
16.17,1.0,0.0,1.2033,-0.0022,0.0,-0.1507,-2.755,31.556,0
16.18,1.0,0.0,1.186,-0.0335,0.0,-0.1245,-2.911,34.156,0
16.19,1.0,0.0,1.1763,-0.0677,0.0,0.0672,-3.022,36.733,0
16.2,1.0,0.0,1.1838,-0.0167,0.0,-0.3494,-3.331,39.174,0
16.21,1.0,0.0,1.166,-0.0094,0.0,-0.2409,-3.436,41.672,0
16.22,1.0,0.0,1.175,-0.1141,0.0,-0.2977,-3.243,44.193,0
16.23,1.0,0.0,1.1977,-0.1004,0.0,0.0712,-3.182,46.548,0
16.24,1.0,0.0,1.1664,0.0222,0.0,-0.3224,-3.243,48.773,0
16.25,1.0,0.0,1.1663,0.0077,0.0,-0.0794,-3.034,51.122,0
16.26,1.0,0.0,1.1387,0.0127,0.0,0.1531,-2.829,53.371,0
16.27,1.0,0.0,1.1866,0.0223,0.0,0.1597,-2.876,55.566,0
16.28,1.0,0.0,1.1364,0.0374,0.0,-0.4258,-2.707,57.819,0
16.29,1.0,0.0,1.1448,0.0484,0.0,0.1329,-2.533,59.873,0
16.3,1.0,0.0,1.132,0.0519,0.0,0.1229,-2.529,61.885,0
16.31,1.0,0.0,1.194,0.0151,0.0,-0.2958,-2.7,63.798,0
16.32,1.0,0.0,1.1572,0.0136,0.0,0.0119,-2.712,65.735,0
16.33,1.0,0.0,1.1977,0.03,0.0,0.3124,-2.854,67.563,0
16.34,1.0,0.0,1.1211,0.0327,0.0,0.1665,-2.704,69.375,0
16.35,1.0,0.0,1.1186,-0.0307,0.0,-0.2671,-2.294,71.135,0
16.36,1.0,0.0,1.1585,-0.1061,0.0,-0.0979,-1.997,72.787,0
16.37,1.0,0.0,1.2029,-0.0803,0.0,0.0035,-1.978,74.33,0
16.38,1.0,0.0,1.1042,-0.0088,0.0,-0.1764,-1.728,75.837,0
16.39,1.0,0.0,1.131,-0.0084,0.0,0.2179,-1.562,77.225,0
16.4,1.0,0.0,1.1426,-0.0241,0.0,-0.4443,-1.592,78.588,0
16.41,1.0,0.0,1.1612,0.0043,0.0,-0.5001,-1.717,79.845,0
16.42,1.0,0.0,1.1603,-0.0035,0.0,-0.1429,-1.881,81.032,0
16.43,1.0,0.0,1.1351,0.0009,0.0,0.0719,-2.019,82.128,0
16.44,1.0,0.0,1.1313,0.0604,0.0,-0.2809,-2.331,83.137,0
16.45,1.0,0.0,1.1614,0.0062,0.0,-0.3365,-2.622,84.106,0
16.46,1.0,0.0,1.1501,0.0245,0.0,-0.3324,-2.874,84.98,0
16.47,1.0,0.0,1.124,0.0221,0.0,0.0227,-2.895,85.764,0
16.48,1.0,0.0,1.1871,-0.117,0.0,0.0816,-2.928,86.464,0
16.49,1.0,0.0,1.1604,-0.0221,0.0,-0.2626,-3.153,87.06,0
16.5,1.0,0.0,1.134,-0.0319,0.0,0.229,-3.166,87.587,0
16.51,1.0,0.0,1.1491,-0.0271,0.0,0.1101,-3.054,88.048,0
16.52,1.0,0.0,1.0804,-0.0306,0.0,-0.0383,-2.665,88.418,0
16.53,1.0,0.0,1.051,0.1456,0.0,-0.3739,-2.352,88.648,0
16.54,1.0,0.0,1.1144,0.0726,0.0,-0.1827,-2.084,88.823,0
16.55,1.0,0.0,1.0498,0.1197,0.0,-0.1615,-1.755,88.899,0
16.56,1.0,0.0,1.0087,0.1609,0.0,-0.0585,-1.389,88.881,0
16.57,1.0,0.0,1.014,0.158,0.0,0.1034,-1.152,88.781,0
16.58,1.0,0.0,1.0967,0.0239,0.0,0.0542,-1.098,88.622,0
16.59,1.0,0.0,1.1009,-0.0177,0.0,0.3155,-1.022,88.356,0
16.6,1.0,0.0,1.0777,-0.0077,0.0,0.4401,-0.945,88.001,0
16.61,1.0,0.0,1.0647,0.0029,0.0,0.2646,-0.926,87.577,0
16.62,1.0,0.0,1.0829,-0.0928,0.0,0.0237,-0.87,87.087,0
16.63,1.0,0.0,1.1333,-0.0742,0.0,0.1858,-0.98,86.477,0
16.64,1.0,0.0,1.0743,-0.0839,0.0,0.1842,-0.888,85.8,0
16.65,1.0,0.0,1.0062,0.0547,0.0,-0.2097,-0.792,84.997,0
16.66,1.0,0.0,1.0904,-0.0275,0.0,0.1033,-0.872,84.131,0
16.67,1.0,0.0,1.1412,-0.0095,0.0,0.1623,-1.231,83.184,0
16.68,1.0,0.0,1.0755,-0.0168,0.0,0.1362,-1.416,82.182,0
16.69,1.0,0.0,1.1105,-0.0453,0.0,0.087,-1.578,81.093,0
16.7,1.0,0.0,1.0346,0.0773,0.0,-0.1244,-1.481,79.917,0
16.71,1.0,0.0,1.0452,0.0838,0.0,0.4204,-1.346,78.623,0
16.72,1.0,0.0,1.0778,0.0155,0.0,-0.4466,-1.368,77.321,0
16.73,1.0,0.0,1.1102,-0.0167,0.0,0.324,-1.444,75.881,0
16.74,1.0,0.0,1.1064,-0.0078,0.0,0.1996,-1.585,74.388,0
16.75,1.0,0.0,1.0631,-0.0084,0.0,-0.2294,-1.501,72.855,0
16.76,1.0,0.0,1.035,-0.0031,0.0,-0.0916,-1.292,71.238,0
16.77,1.0,0.0,1.0418,-0.0028,0.0,0.0222,-1.242,69.493,0
16.78,1.0,0.0,1.0701,0.0032,0.0,0.2338,-1.48,67.688,0
16.79,1.0,0.0,1.0543,-0.004,0.0,-0.4407,-1.792,65.884,0
16.8,1.0,0.0,1.0762,0.0095,0.0,-0.1156,-2.219,63.958,0
16.81,1.0,0.0,1.1731,-0.1222,0.0,0.0732,-2.642,62.044,0
16.82,1.0,0.0,1.0961,-0.0508,0.0,-0.2463,-2.788,60.053,0
16.83,1.0,0.0,1.0874,-0.0306,0.0,-0.189,-2.838,57.935,0
16.84,1.0,0.0,1.0875,-0.0285,0.0,0.4003,-2.91,55.749,0
16.85,1.0,0.0,1.0791,-0.0293,0.0,-0.1748,-2.979,53.556,0
16.86,1.0,0.0,1.0481,0.0459,0.0,-0.1924,-3.132,51.295,0
16.87,1.0,0.0,1.0781,-0.0412,0.0,-0.1487,-3.272,49.044,0
16.88,1.0,0.0,1.1243,-0.0307,0.0,-0.0687,-3.677,46.657,0
16.89,1.0,0.0,1.0948,-0.0351,0.0,0.4068,-3.892,44.249,0
16.9,1.0,0.0,1.0501,0.0465,0.0,-0.281,-3.855,41.828,0
16.91,1.0,0.0,1.0277,0.0431,0.0,0.1322,-3.671,39.323,0
16.92,1.0,0.0,1.1063,-0.0952,0.0,0.0826,-3.654,36.876,0
16.93,1.0,0.0,1.1507,-0.0767,0.0,0.2225,-3.907,34.275,0
16.94,1.0,0.0,1.0591,0.0085,0.0,0.1316,-3.91,31.754,0
16.95,1.0,0.0,0.9955,0.039,0.0,-0.2032,-3.595,29.117,0
16.96,1.0,0.0,1.0884,-0.071,0.0,0.1314,-3.433,26.497,0
16.97,1.0,0.0,1.1006,-0.057,0.0,-0.1357,-3.503,23.788,0
16.98,1.0,0.0,1.0786,-0.0649,0.0,0.226,-3.438,21.053,0
16.99,1.0,0.0,1.0647,0.0047,0.0,-0.1706,-3.421,18.314,0
17.0,1.0,0.0,1.0039,0.1458,0.0,-0.04,-3.2,15.606,0
17.01,1.0,0.0,1.0963,0.041,0.0,0.171,-3.004,12.913,0
17.02,1.0,0.0,1.0746,0.0328,0.0,0.295,-2.874,10.129,0
17.03,1.0,0.0,1.102,0.0226,0.0,0.6284,-2.937,7.319,0
17.04,1.0,0.0,1.1216,-0.0822,0.0,0.142,-2.901,4.582,0
17.05,1.0,0.0,1.1017,-0.0548,0.0,-0.0227,-2.95,1.768,0
17.06,1.0,0.0,1.1219,-0.0356,0.0,0.2079,-3.247,-1.038,0
17.07,1.0,0.0,1.1129,-0.0059,0.0,0.1118,-3.55,-3.852,0
17.08,1.0,0.0,1.0689,-0.0106,0.0,-0.2207,-3.64,-6.69,0
17.09,1.0,0.0,1.0923,-0.0474,0.0,-0.0667,-3.569,-9.212,0
17.1,1.0,0.0,1.0902,-0.0466,0.0,-0.26,-3.519,-11.845,0
17.11,1.0,0.0,1.1378,-0.0376,0.0,0.0202,-3.71,-14.674,0
17.12,1.0,0.0,1.0683,-0.046,0.0,0.1582,-3.632,-17.537,0
17.13,1.0,0.0,1.0761,-0.0556,0.0,0.6784,-3.504,-20.307,0
17.14,1.0,0.0,1.0588,0.0711,0.0,0.1533,-3.533,-22.905,0
17.15,1.0,0.0,1.077,0.0513,0.0,0.1723,-3.399,-25.599,0
17.16,1.0,0.0,1.0382,0.0438,0.0,-0.1531,-3.108,-28.338,0
17.17,1.0,0.0,1.0273,0.0459,0.0,0.0806,-2.873,-31.009,0
17.18,1.0,0.0,1.106,-0.0488,0.0,0.044,-2.815,-33.568,0
17.19,1.0,0.0,1.1087,-0.0637,0.0,0.0022,-2.946,-36.116,0
17.2,1.0,0.0,1.1757,-0.1144,0.0,0.166,-3.294,-38.631,0
17.21,1.0,0.0,1.1748,-0.1489,0.0,0.3852,-3.712,-41.135,0
17.22,1.0,0.0,1.1069,0.0615,0.0,-0.4833,-3.937,-43.639,0
17.23,1.0,0.0,1.1071,0.0812,0.0,0.2924,-3.986,-46.072,0
17.24,1.0,0.0,1.0706,0.0788,0.0,0.0715,-3.914,-48.512,0
17.25,1.0,0.0,1.0921,0.0812,0.0,0.3003,-3.987,-50.806,0
17.26,1.0,0.0,1.187,-0.009,0.0,0.4662,-4.268,-52.913,0
17.27,1.0,0.0,1.1508,-0.0517,0.0,0.3091,-4.395,-55.207,0
17.28,1.0,0.0,1.1514,0.0573,0.0,-0.2954,-4.613,-57.354,0
17.29,1.0,0.0,1.119,0.0496,0.0,0.2037,-4.6,-59.546,0
