time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,arm_pitch_deg,fall_event
21.15,1.0,0.0,1.0771,-0.0422,0.0,0.2668,-2.513,-25.743,0
21.16,1.0,0.0,1.0913,-0.0271,0.0,-0.0869,-2.456,-28.415,0
21.17,1.0,0.0,1.0753,0.079,0.0,-0.3539,-2.396,-31.017,0
21.18,1.0,0.0,1.1126,-0.0484,0.0,0.4108,-2.28,-33.531,0
21.19,1.0,0.0,1.1126,-0.082,0.0,0.2897,-2.224,-36.091,0
21.2,1.0,0.0,1.1701,-0.074,0.0,0.1993,-2.438,-38.651,0
21.21,1.0,0.0,1.1169,-0.0204,0.0,0.0859,-2.518,-41.238,0
21.22,1.0,0.0,1.0736,-0.0001,0.0,0.0323,-2.273,-43.778,0
21.23,1.0,0.0,1.0858,0.0538,0.0,-0.1006,-1.985,-46.208,0
21.24,1.0,0.0,1.0495,0.1451,0.0,-0.5967,-1.575,-48.477,0
21.25,1.0,0.0,1.0844,0.0406,0.0,0.2456,-1.14,-50.757,0
21.26,1.0,0.0,1.0623,-0.0008,0.0,0.5015,-0.679,-53.003,0
21.27,1.0,0.0,1.1201,0.003,0.0,0.2743,-0.45,-55.224,0
21.28,1.0,0.0,1.1382,-0.1035,0.0,0.4892,-0.451,-57.32,0
21.29,1.0,0.0,1.1204,-0.0586,0.0,-0.1837,-0.45,-59.498,0
21.3,1.0,0.0,1.1579,-0.0637,0.0,0.1403,-0.635,-61.507,0
21.31,1.0,0.0,1.1725,-0.0638,0.0,0.0378,-1.03,-63.42,0
21.32,1.0,0.0,1.1142,-0.0147,0.0,-0.1741,-1.212,-65.452,0
21.33,1.0,0.0,1.1391,-0.0229,0.0,-0.3456,-1.319,-67.364,0
21.34,1.0,0.0,1.128,-0.0196,0.0,0.1792,-1.42,-69.151,0
21.35,1.0,0.0,1.153,-0.0139,0.0,-0.2169,-1.599,-70.889,0
21.36,1.0,0.0,1.1014,0.0055,0.0,-0.25,-1.487,-72.535,0
21.37,1.0,0.0,1.1264,0.0074,0.0,0.164,-1.303,-74.104,0
21.38,1.0,0.0,1.1341,0.0076,0.0,-0.0081,-1.326,-75.583,0
21.39,1.0,0.0,1.1712,0.0079,0.0,0.0309,-1.593,-76.975,0
21.4,1.0,0.0,1.1518,-0.0668,0.0,0.4512,-1.882,-78.274,0
21.41,1.0,0.0,1.1414,-0.0826,0.0,0.2216,-2.072,-79.588,0
21.42,1.0,0.0,1.1371,-0.0236,0.0,-0.4354,-2.25,-80.85,0
21.43,1.0,0.0,1.1297,-0.0447,0.0,0.1835,-2.37,-81.98,0
21.44,1.0,0.0,1.0884,0.0276,0.0,0.0901,-2.275,-83.094,0
21.45,1.0,0.0,1.0375,0.1216,0.0,-0.2831,-1.901,-84.06,0
21.46,1.0,0.0,1.0554,0.0685,0.0,0.1424,-1.591,-84.851,0
21.47,1.0,0.0,1.1022,0.0741,0.0,-0.0158,-1.565,-85.595,0
21.48,1.0,0.0,1.121,0.0503,0.0,0.0237,-1.781,-86.254,0
21.49,1.0,0.0,1.1047,0.0426,0.0,0.2466,-2.109,-86.851,0
21.5,1.0,0.0,1.1064,0.0242,0.0,-0.2967,-2.45,-87.438,0
21.51,1.0,0.0,1.0455,-0.0173,0.0,-0.0114,-2.593,-87.914,0
21.52,1.0,0.0,1.1028,-0.0073,0.0,-0.1204,-2.789,-88.238,0
21.53,1.0,0.0,1.0703,-0.0104,0.0,0.2681,-2.988,-88.541,0
21.54,1.0,0.0,1.0838,-0.067,0.0,-0.1394,-3.17,-88.76,0
21.55,1.0,0.0,1.0903,-0.0796,0.0,0.1462,-3.359,-88.838,0
21.56,1.0,0.0,1.0878,0.0222,0.0,0.176,-3.544,-88.855,0
21.57,1.0,0.0,1.0951,0.036,0.0,-0.099,-3.691,-88.797,0
21.58,1.0,0.0,1.0319,-0.0728,0.0,0.1205,-3.639,-88.682,0
21.59,1.0,0.0,1.0404,-0.126,0.0,0.2488,-3.557,-88.374,0
21.6,1.0,0.0,1.0812,-0.034,0.0,-0.3753,-3.685,-87.999,0
21.61,1.0,0.0,1.074,-0.0361,0.0,0.2436,-3.876,-87.54,0
21.62,1.0,0.0,1.0663,-0.0348,0.0,0.1412,-4.106,-87.031,0
21.63,1.0,0.0,1.0705,0.0725,0.0,-0.4758,-4.333,-86.463,0
21.64,1.0,0.0,1.0522,0.1266,0.0,-0.2272,-4.356,-85.824,0
21.65,1.0,0.0,1.0037,0.1236,0.0,-0.2234,-4.124,-85.105,0
21.66,1.0,0.0,0.964,-0.0637,0.0,0.4376,-3.65,-84.233,0
21.67,1.0,0.0,1.013,-0.0863,0.0,0.2146,-3.264,-83.224,0
21.68,1.0,0.0,1.0197,-0.0937,0.0,0.1206,-3.073,-82.161,0
21.69,1.0,0.0,1.0518,-0.0952,0.0,0.106,-3.097,-80.997,0
21.7,1.0,0.0,1.0595,0.0318,0.0,-0.4472,-3.269,-79.816,0
21.71,1.0,0.0,1.0326,0.1043,0.0,-0.1607,-3.334,-78.556,0
21.72,1.0,0.0,1.0703,0.1194,0.0,0.1072,-3.5,-77.169,0
21.73,1.0,0.0,1.0008,0.1251,0.0,-0.0291,-3.505,-75.835,0
21.74,1.0,0.0,1.0243,0.0021,0.0,-0.1278,-3.441,-74.35,0
21.75,1.0,0.0,0.9933,-0.1185,0.0,0.266,-3.233,-72.759,0
21.76,1.0,0.0,1.0079,-0.1294,0.0,0.1481,-3.088,-71.095,0
21.77,1.0,0.0,1.0593,-0.0188,0.0,-0.2272,-3.168,-69.336,0
21.78,1.0,0.0,1.0559,-0.0172,0.0,0.2581,-3.339,-67.544,0
21.79,1.0,0.0,1.0346,-0.0176,0.0,-0.264,-3.469,-65.751,0
21.8,1.0,0.0,0.9963,-0.0427,0.0,-0.0646,-3.392,-63.902,0
21.81,1.0,0.0,0.9866,0.1051,0.0,-0.033,-3.091,-61.979,0
21.82,1.0,0.0,1.011,0.0549,0.0,-0.078,-2.864,-59.832,0
21.83,1.0,0.0,1.0716,0.0181,0.0,0.0812,-2.863,-57.667,0
21.84,1.0,0.0,1.0426,0.0216,0.0,-0.2686,-2.927,-55.556,0
21.85,1.0,0.0,1.0187,0.0238,0.0,0.0678,-2.907,-53.369,0
21.86,1.0,0.0,1.0223,-0.0259,0.0,0.0171,-2.893,-51.105,0
21.87,1.0,0.0,0.9737,-0.0749,0.0,0.1928,-2.647,-48.826,0
21.88,1.0,0.0,1.0375,0.0588,0.0,-0.1438,-2.485,-46.48,0
21.89,1.0,0.0,1.0251,0.0119,0.0,-0.2297,-2.278,-44.016,0
21.9,1.0,0.0,1.0799,0.0029,0.0,-0.2039,-2.239,-41.541,0
21.91,1.0,0.0,1.0518,0.0049,0.0,0.1855,-2.305,-39.051,0
21.92,1.0,0.0,1.0594,0.0223,0.0,-0.2964,-2.4,-36.546,0
21.93,1.0,0.0,1.0318,0.0767,0.0,-0.2654,-2.252,-33.998,0
21.94,1.0,0.0,1.0196,-0.033,0.0,0.3542,-1.946,-31.391,0
21.95,1.0,0.0,1.0473,0.0212,0.0,-0.1488,-1.66,-28.76,0
21.96,1.0,0.0,1.0712,0.0164,0.0,0.0372,-1.582,-26.057,0
21.97,1.0,0.0,1.0881,0.0182,0.0,-0.037,-1.789,-23.349,0
21.98,1.0,0.0,1.0949,-0.0958,0.0,0.2139,-2.074,-20.561,0
21.99,1.0,0.0,1.0925,-0.0988,0.0,-0.3136,-2.291,-17.873,0
22.0,1.0,0.0,1.1056,-0.0726,0.0,0.2211,-2.525,-15.155,0
22.01,1.0,0.0,1.075,-0.0125,0.0,0.0492,-2.49,-12.435,0
22.02,1.0,0.0,1.1026,-0.1207,0.0,-0.078,-2.338,-9.591,0
22.03,1.0,0.0,1.0893,0.0025,0.0,-0.1323,-1.946,-6.875,0
22.04,1.0,0.0,1.1117,-0.0021,0.0,-0.1259,-1.651,-4.078,0
22.05,1.0,0.0,1.1082,-0.0013,0.0,0.1216,-1.528,-1.297,0
22.06,1.0,0.0,1.1213,-0.0028,0.0,-0.0015,-1.62,1.497,0
22.07,1.0,0.0,1.1145,0.0188,0.0,0.0616,-1.818,4.33,0
22.08,1.0,0.0,1.1153,-0.004,0.0,0.0616,-1.746,7.226,0
22.09,1.0,0.0,1.1312,0.0002,0.0,-0.1631,-1.731,9.984,0
22.1,1.0,0.0,1.1285,0.0017,0.0,0.3244,-1.823,12.7,0
22.11,1.0,0.0,1.118,-0.001,0.0,-0.2993,-1.874,15.431,0
22.12,1.0,0.0,1.0961,0.0009,0.0,-0.0395,-1.761,18.135,0
22.13,1.0,0.0,1.1426,-0.0313,0.0,0.2487,-1.507,20.753,0
22.14,1.0,0.0,1.1107,-0.0231,0.0,-0.0839,-1.068,23.518,0
22.15,1.0,0.0,1.1689,-0.0242,0.0,-0.1786,-0.892,26.186,0
22.16,1.0,0.0,1.159,-0.0229,0.0,-0.1475,-1.014,28.827,0
22.17,1.0,0.0,1.1531,0.0433,0.0,0.2046,-1.163,31.448,0
22.18,1.0,0.0,1.1666,0.1303,0.0,0.056,-1.404,34.069,0
22.19,1.0,0.0,1.1397,0.0262,0.0,0.1682,-1.511,36.726,0
22.2,1.0,0.0,1.1489,-0.0071,0.0,0.047,-1.517,39.258,0
22.21,1.0,0.0,1.1707,0.0005,0.0,-0.113,-1.731,41.71,0
22.22,1.0,0.0,1.1527,0.0006,0.0,0.2411,-1.945,44.126,0
22.23,1.0,0.0,1.1203,-0.0013,0.0,0.0752,-1.866,46.532,0
22.24,1.0,0.0,1.1415,-0.0474,0.0,0.0636,-1.702,48.91,0
22.25,1.0,0.0,1.116,0.1623,0.0,-0.0095,-1.321,51.261,0
22.26,1.0,0.0,1.1161,0.0958,0.0,-0.0862,-1.026,53.489,0
22.27,1.0,0.0,1.1672,0.0881,0.0,0.0262,-1.042,55.66,0
22.28,1.0,0.0,1.1608,0.0879,0.0,0.0392,-1.357,57.773,0
22.29,1.0,0.0,1.1294,0.0877,0.0,0.0657,-1.555,59.872,0
22.3,1.0,0.0,1.102,0.0361,0.0,-0.0839,-1.418,61.933,0
22.31,1.0,0.0,1.08,-0.0922,0.0,-0.1048,-0.924,63.835,0
22.32,1.0,0.0,1.1161,-0.1026,0.0,0.1265,-0.546,65.735,0
22.33,1.0,0.0,1.1326,-0.0942,0.0,-0.1808,-0.495,67.577,0
22.34,1.0,0.0,1.1034,0.0207,0.0,0.2797,-0.496,69.342,0
22.35,1.0,0.0,1.1085,0.0313,0.0,0.1208,-0.642,71.049,0
22.36,1.0,0.0,1.108,0.0224,0.0,0.0503,-0.892,72.701,0
22.37,1.0,0.0,1.1163,0.0181,0.0,-0.308,-1.118,74.288,0
22.38,1.0,0.0,1.1051,-0.0018,0.0,-0.0039,-1.263,75.788,0
22.39,1.0,0.0,1.077,0.009,0.0,0.3329,-1.342,77.191,0
22.4,1.0,0.0,1.0811,-0.0499,0.0,0.0062,-1.413,78.568,0
22.41,1.0,0.0,1.0358,0.0025,0.0,0.0107,-1.255,79.813,0
22.42,1.0,0.0,1.063,0.0039,0.0,-0.3839,-1.068,81.036,0
22.43,1.0,0.0,1.0464,0.0116,0.0,0.0121,-0.906,82.123,0
22.44,1.0,0.0,1.0774,-0.0519,0.0,0.1384,-0.985,83.13,0
22.45,1.0,0.0,1.1053,-0.0469,0.0,0.0916,-1.357,84.067,0
22.46,1.0,0.0,1.0903,0.0346,0.0,0.0357,-1.855,84.928,0
22.47,1.0,0.0,1.0719,-0.0247,0.0,0.2838,-2.163,85.706,0
22.48,1.0,0.0,1.0733,-0.017,0.0,-0.473,-2.404,86.456,0
22.49,1.0,0.0,1.083,-0.0122,0.0,0.1636,-2.68,87.042,0
22.5,1.0,0.0,1.0757,-0.0127,0.0,-0.0298,-2.79,87.586,0
22.51,1.0,0.0,1.0733,-0.0144,0.0,0.1315,-2.713,88.046,0
22.52,1.0,0.0,1.0546,-0.0128,0.0,0.2848,-2.551,88.383,0
22.53,1.0,0.0,1.057,-0.0254,0.0,-0.1411,-2.434,88.671,0
22.54,1.0,0.0,1.034,-0.0302,0.0,0.173,-2.29,88.798,0
22.55,1.0,0.0,1.0704,-0.0041,0.0,-0.0185,-2.327,88.887,0
22.56,1.0,0.0,1.0879,-0.0093,0.0,0.171,-2.663,88.868,0
22.57,1.0,0.0,1.0801,-0.0133,0.0,-0.1819,-3.086,88.811,0
22.58,1.0,0.0,1.0656,0.0289,0.0,0.1194,-3.348,88.634,0
22.59,1.0,0.0,1.0686,0.0222,0.0,-0.1479,-3.438,88.403,0
22.6,1.0,0.0,1.0357,0.0282,0.0,0.1961,-3.406,88.043,0
22.61,1.0,0.0,1.0323,0.0296,0.0,0.3171,-3.351,87.609,0
22.62,1.0,0.0,1.0274,-0.0319,0.0,-0.1299,-3.278,87.095,0
22.63,1.0,0.0,1.0688,-0.0397,0.0,0.058,-3.418,86.464,0
22.64,1.0,0.0,1.0623,-0.0383,0.0,0.0581,-3.768,85.765,0
22.65,1.0,0.0,1.0568,-0.0379,0.0,0.3013,-4.157,84.99,0
22.66,1.0,0.0,1.052,0.141,0.0,-0.081,-4.451,84.165,0
22.67,1.0,0.0,1.0208,0.1871,0.0,-0.1773,-4.599,83.233,0
22.68,1.0,0.0,1.0499,0.0966,0.0,-0.4846,-4.734,82.237,0
22.69,1.0,0.0,1.012,-0.0324,0.0,-0.5458,-4.655,81.172,0
22.7,1.0,0.0,1.0089,-0.047,0.0,0.1759,-4.49,79.941,0
22.71,1.0,0.0,1.0114,-0.0402,0.0,0.1456,-4.387,78.67,0
22.72,1.0,0.0,1.019,-0.0434,0.0,0.1605,-4.438,77.307,0
22.73,1.0,0.0,1.0021,-0.048,0.0,-0.2678,-4.559,75.906,0
22.74,1.0,0.0,1.0258,0.008,0.0,0.2228,-4.61,74.411,0
22.75,1.0,0.0,1.0379,-0.0119,0.0,-0.1549,-4.641,72.867,0
22.76,1.0,0.0,0.986,-0.0088,0.0,-0.1044,-4.478,71.233,0
22.77,1.0,0.0,0.9875,-0.0004,0.0,0.3268,-4.243,69.498,0
22.78,1.0,0.0,1.0059,0.0794,0.0,-0.0499,-3.984,67.761,0
22.79,1.0,0.0,0.9992,0.0269,0.0,-0.2745,-3.788,65.923,0
22.8,1.0,0.0,1.0393,0.0278,0.0,-0.1628,-3.871,63.982,0
22.81,1.0,0.0,0.9837,0.033,0.0,-0.0731,-3.818,62.014,0
22.82,1.0,0.0,0.9906,-0.0674,0.0,0.2713,-3.621,59.989,0
22.83,1.0,0.0,1.0115,-0.0798,0.0,-0.0456,-3.61,57.89,0
22.84,1.0,0.0,1.0013,0.0046,0.0,0.2175,-3.681,55.734,0
22.85,1.0,0.0,1.0,0.0529,0.0,-0.1491,-3.731,53.644,0
22.86,1.0,0.0,1.0139,0.0436,0.0,-0.495,-3.824,51.384,0
22.87,1.0,0.0,0.9855,0.0526,0.0,0.0483,-3.949,49.027,0
22.88,1.0,0.0,1.0009,-0.0082,0.0,0.2291,-3.983,46.676,0
22.89,1.0,0.0,0.9531,-0.0773,0.0,0.2199,-3.76,44.301,0
22.9,1.0,0.0,0.9718,0.0001,0.0,-0.3715,-3.492,41.893,0
22.91,1.0,0.0,0.9853,0.0408,0.0,0.1431,-3.29,39.377,0
22.92,1.0,0.0,1.004,-0.0542,0.0,0.1437,-3.293,36.882,0
22.93,1.0,0.0,1.0336,-0.0545,0.0,-0.0042,-3.587,34.295,0
22.94,1.0,0.0,0.9898,-0.0165,0.0,-0.0608,-3.725,31.691,0
22.95,1.0,0.0,0.9548,0.0346,0.0,-0.1467,-3.521,29.067,0
22.96,1.0,0.0,1.0274,0.0854,0.0,-0.1853,-3.427,26.492,0
22.97,1.0,0.0,1.0537,0.0094,0.0,0.3092,-3.568,23.815,0
22.98,1.0,0.0,1.0368,0.015,0.0,-0.3856,-3.779,21.09,0
22.99,1.0,0.0,1.031,0.0165,0.0,0.3076,-3.967,18.32,0
23.0,1.0,0.0,0.9898,0.0172,0.0,0.0134,-3.954,15.548,0
23.01,1.0,0.0,1.016,-0.0176,0.0,-0.1133,-3.789,12.831,0
23.02,1.0,0.0,0.9848,-0.0336,0.0,-0.1471,-3.335,10.129,0
23.03,1.0,0.0,1.0213,-0.0327,0.0,-0.052,-3.059,7.316,0
23.04,1.0,0.0,1.0315,-0.0264,0.0,-0.0072,-3.094,4.511,0
23.05,1.0,0.0,1.0461,0.0497,0.0,0.2059,-3.193,1.811,0
23.06,1.0,0.0,1.0393,0.042,0.0,-0.1623,-3.2,-0.988,0
23.07,1.0,0.0,1.0777,0.0353,0.0,-0.0062,-3.456,-3.805,0
23.08,1.0,0.0,1.0358,-0.014,0.0,-0.0518,-3.557,-6.639,0
23.09,1.0,0.0,1.0198,-0.0271,0.0,0.1704,-3.317,-9.429,0
23.1,1.0,0.0,1.0394,0.0139,0.0,-0.1842,-3.153,-12.198,0
23.11,1.0,0.0,1.0684,-0.0777,0.0,-0.0183,-3.166,-14.864,0
23.12,1.0,0.0,1.059,-0.0974,0.0,0.3484,-3.205,-17.62,0
23.13,1.0,0.0,1.1018,-0.0854,0.0,0.0571,-3.444,-20.358,0
23.14,1.0,0.0,1.0762,-0.0284,0.0,0.0754,-3.482,-22.865,0
23.15,1.0,0.0,1.0613,-0.0262,0.0,-0.0814,-3.215,-25.678,0
23.16,1.0,0.0,1.031,-0.0299,0.0,0.0308,-2.705,-28.448,0
23.17,1.0,0.0,1.0557,-0.0292,0.0,-0.0488,-2.28,-31.085,0
23.18,1.0,0.0,1.0721,0.0936,0.0,-0.0786,-2.098,-33.497,0
23.19,1.0,0.0,1.0841,0.159,0.0,-0.2487,-2.088,-36.058,0
23.2,1.0,0.0,1.1189,0.1537,0.0,-0.0256,-2.345,-38.597,0
23.21,1.0,0.0,1.0807,0.0278,0.0,-0.0766,-2.415,-41.13,0
23.22,1.0,0.0,1.0819,-0.079,0.0,0.3216,-2.197,-43.543,0
23.23,1.0,0.0,1.1023,-0.0851,0.0,0.2919,-2.146,-45.955,0
23.24,1.0,0.0,1.126,-0.08,0.0,-0.0526,-2.29,-48.38,0
23.25,1.0,0.0,1.0784,-0.08,0.0,0.1019,-2.244,-50.808,0
23.26,1.0,0.0,1.0743,-0.0819,0.0,0.3661,-2.062,-53.116,0
23.27,1.0,0.0,1.0923,0.0716,0.0,-0.3956,-1.85,-55.351,0
23.28,1.0,0.0,1.0672,0.0946,0.0,-0.0125,-1.582,-57.505,0
23.29,1.0,0.0,1.1363,0.14,0.0,0.0204,-1.503,-59.558,0
23.3,1.0,0.0,1.1002,0.0699,0.0,-0.1335,-1.359,-61.607,0
23.31,1.0,0.0,1.152,0.0697,0.0,0.1041,-1.341,-63.554,0
23.32,1.0,0.0,1.1583,-0.0073,0.0,0.1242,-1.573,-65.4,0
23.33,1.0,0.0,1.1615,-0.0253,0.0,-0.0091,-1.904,-67.271,0
23.34,1.0,0.0,1.1541,0.0347,0.0,-0.0081,-2.175,-69.121,0
23.35,1.0,0.0,1.1317,-0.0727,0.0,0.2388,-2.192,-70.889,0
23.36,1.0,0.0,1.102,-0.0688,0.0,0.0042,-1.965,-72.632,0
23.37,1.0,0.0,1.1205,0.0185,0.0,0.1466,-1.73,-74.161,0
23.38,1.0,0.0,1.1154,0.0746,0.0,-0.3067,-1.529,-75.662,0
23.39,1.0,0.0,1.1768,0.0613,0.0,-0.1381,-1.578,-77.027,0
23.4,1.0,0.0,1.159,0.0631,0.0,0.3097,-1.683,-78.379,0
23.41,1.0,0.0,1.1586,0.0293,0.0,-0.2347,-1.715,-79.647,0
23.42,1.0,0.0,1.1583,-0.0065,0.0,0.6139,-1.647,-80.819,0
23.43,1.0,0.0,1.1534,0.0011,0.0,-0.2968,-1.603,-82.005,0
23.44,1.0,0.0,1.1456,-0.0012,0.0,0.3885,-1.528,-83.032,0
23.45,1.0,0.0,1.1402,-0.0035,0.0,-0.2537,-1.47,-84.028,0
23.46,1.0,0.0,1.1338,-0.0449,0.0,0.1198,-1.323,-84.873,0
23.47,1.0,0.0,1.145,-0.0444,0.0,0.194,-1.264,-85.61,0
23.48,1.0,0.0,1.15,-0.0427,0.0,-0.2101,-1.322,-86.346,0
23.49,1.0,0.0,1.169,-0.0344,0.0,0.0151,-1.498,-86.919,0
23.5,1.0,0.0,1.126,0.0015,0.0,0.2144,-1.627,-87.476,0
23.51,1.0,0.0,1.1017,0.0635,0.0,0.0586,-1.65,-87.951,0
23.52,1.0,0.0,1.0822,0.0957,0.0,-0.4532,-1.582,-88.321,0
23.53,1.0,0.0,1.1039,0.0733,0.0,-0.1286,-1.61,-88.53,0
23.54,1.0,0.0,1.1422,0.0776,0.0,-0.0803,-1.923,-88.657,0
23.55,1.0,0.0,1.1231,0.0786,0.0,0.3705,-2.3,-88.753,0
23.56,1.0,0.0,1.1198,0.0772,0.0,-0.142,-2.676,-88.811,0
23.57,1.0,0.0,1.102,-0.1086,0.0,0.2171,-2.863,-88.785,0
23.58,1.0,0.0,1.0724,-0.1408,0.0,0.1663,-2.852,-88.655,0
23.59,1.0,0.0,1.1177,-0.1293,0.0,0.0737,-3.02,-88.342,0
23.6,1.0,0.0,1.0923,-0.1797,0.0,0.4357,-3.234,-87.979,0
23.61,1.0,0.0,1.092,-0.0502,0.0,-0.3345,-3.357,-87.596,0
23.62,1.0,0.0,1.0967,-0.0564,0.0,0.3382,-3.504,-87.043,0
23.63,1.0,0.0,1.0831,-0.0533,0.0,-0.3456,-3.672,-86.476,0
23.64,1.0,0.0,1.09,-0.0546,0.0,0.3609,-3.838,-85.755,0
23.65,1.0,0.0,1.0969,0.0442,0.0,-0.4016,-4.03,-85.018,0
23.66,1.0,0.0,1.062,0.1306,0.0,-0.2258,-4.096,-84.161,0
23.67,1.0,0.0,1.0928,0.1298,0.0,-0.0633,-4.289,-83.169,0
23.68,1.0,0.0,1.0782,-0.035,0.0,0.137,-4.416,-82.166,0
23.69,1.0,0.0,1.0202,-0.1593,0.0,0.2994,-4.252,-81.125,0
23.7,1.0,0.0,1.0277,-0.1608,0.0,0.0338,-4.021,-79.941,0
23.71,1.0,0.0,1.0756,-0.1492,0.0,-0.0273,-4.018,-78.606,0
23.72,1.0,0.0,1.0545,-0.1138,0.0,0.1063,-3.996,-77.289,0
23.73,1.0,0.0,1.0551,-0.1014,0.0,-0.3649,-3.926,-75.89,0
23.74,1.0,0.0,1.0525,0.0514,0.0,-0.1632,-3.789,-74.369,0
23.75,1.0,0.0,1.0528,0.088,0.0,0.1491,-3.601,-72.78,0
23.76,1.0,0.0,1.0555,0.0816,0.0,-0.1931,-3.402,-71.17,0
23.77,1.0,0.0,1.046,0.0809,0.0,-0.1327,-3.256,-69.425,0
23.78,1.0,0.0,1.0704,-0.0777,0.0,0.2468,-3.22,-67.542,0
23.79,1.0,0.0,1.0563,-0.0047,0.0,-0.2433,-3.202,-65.735,0
23.8,1.0,0.0,1.0829,0.002,0.0,-0.4488,-3.235,-63.84,0
23.81,1.0,0.0,1.0191,0.0079,0.0,-0.354,-3.072,-61.941,0
23.82,1.0,0.0,1.0181,-0.0011,0.0,0.1177,-2.811,-59.879,0
23.83,1.0,0.0,1.0555,-0.0377,0.0,-0.2204,-2.731,-57.732,0
23.84,1.0,0.0,1.0261,-0.0484,0.0,-0.0809,-2.516,-55.654,0
23.85,1.0,0.0,1.0521,-0.0434,0.0,0.0678,-2.256,-53.419,0
23.86,1.0,0.0,1.0533,-0.0485,0.0,0.0279,-2.221,-51.101,0
23.87,1.0,0.0,1.079,-0.0239,0.0,-0.0942,-2.449,-48.741,0
23.88,1.0,0.0,1.0304,-0.016,0.0,-0.004,-2.505,-46.424,0
23.89,1.0,0.0,1.052,0.0948,0.0,-0.495,-2.438,-44.049,0
23.9,1.0,0.0,1.0686,0.1197,0.0,0.1158,-2.388,-41.568,0
23.91,1.0,0.0,1.0503,0.0416,0.0,-0.1148,-2.325,-39.042,0
23.92,1.0,0.0,1.0921,0.0419,0.0,-0.0952,-2.449,-36.478,0
23.93,1.0,0.0,1.0757,0.042,0.0,0.2868,-2.656,-33.929,0
23.94,1.0,0.0,1.0883,-0.059,0.0,-0.2275,-2.804,-31.409,0
23.95,1.0,0.0,1.0467,-0.0941,0.0,-0.0299,-2.688,-28.792,0
23.96,1.0,0.0,1.0918,-0.0835,0.0,-0.1221,-2.718,-26.111,0
23.97,1.0,0.0,1.0903,-0.026,0.0,0.2901,-2.803,-23.412,0
23.98,1.0,0.0,1.0869,0.0833,0.0,-0.3049,-2.82,-20.752,0
23.99,1.0,0.0,1.0873,0.0576,0.0,-0.3253,-2.789,-18.012,0
24.0,1.0,0.0,1.0651,0.0631,0.0,0.0809,-2.758,-15.261,0
24.01,1.0,0.0,1.1027,0.0536,0.0,-0.1678,-2.809,-12.495,0
24.02,1.0,0.0,1.0829,-0.003,0.0,0.5521,-2.817,-9.692,0
24.03,1.0,0.0,1.0999,0.0092,0.0,-0.1658,-2.884,-6.935,0
24.04,1.0,0.0,1.0777,-0.0812,0.0,0.4729,-2.866,-4.128,0
24.05,1.0,0.0,1.0721,-0.1023,0.0,-0.0849,-2.733,-1.314,0
24.06,1.0,0.0,1.1235,0.0083,0.0,0.0022,-2.784,1.526,0
24.07,1.0,0.0,1.0897,0.0946,0.0,-0.1351,-2.662,4.316,0
24.08,1.0,0.0,1.1272,0.064,0.0,-0.0734,-2.645,7.132,0
24.09,1.0,0.0,1.1183,0.0652,0.0,0.1259,-2.793,9.891,0
24.1,1.0,0.0,1.1143,-0.0457,0.0,-0.0862,-2.914,12.658,0
24.11,1.0,0.0,1.0666,-0.0268,0.0,-0.0507,-2.729,15.441,0
24.12,1.0,0.0,1.1252,-0.0207,0.0,-0.122,-2.738,18.156,0
24.13,1.0,0.0,1.1115,-0.0207,0.0,0.0831,-2.951,20.854,0
24.14,1.0,0.0,1.149,0.0976,0.0,-0.3161,-3.383,23.599,0
24.15,1.0,0.0,1.1256,0.0078,0.0,0.1345,-3.64,26.297,0
24.16,1.0,0.0,1.1072,0.0165,0.0,-0.212,-3.575,28.936,0
24.17,1.0,0.0,1.1173,0.0683,0.0,0.2372,-3.416,31.54,0
24.18,1.0,0.0,1.1221,0.0449,0.0,-0.2357,-3.244,34.149,0
24.19,1.0,0.0,1.1067,-0.0927,0.0,0.3271,-3.047,36.743,0
24.2,1.0,0.0,1.1245,-0.0729,0.0,0.1343,-2.944,39.339,0
24.21,1.0,0.0,1.1704,-0.0797,0.0,0.0747,-3.164,41.786,0
24.22,1.0,0.0,1.1321,-0.0833,0.0,-0.3165,-3.464,44.206,0
24.23,1.0,0.0,1.1123,-0.0776,0.0,-0.0177,-3.649,46.569,0
24.24,1.0,0.0,1.0922,-0.0664,0.0,0.0479,-3.641,48.912,0
24.25,1.0,0.0,1.0833,0.1227,0.0,0.0224,-3.311,51.244,0
24.26,1.0,0.0,1.0895,0.1161,0.0,-0.2197,-3.13,53.485,0
24.27,1.0,0.0,1.129,0.1095,0.0,-0.0239,-3.286,55.652,0
24.28,1.0,0.0,1.1026,-0.0021,0.0,-0.0042,-3.269,57.829,0
24.29,1.0,0.0,1.1163,-0.0431,0.0,0.2902,-3.345,59.9,0
24.3,1.0,0.0,1.1306,-0.0385,0.0,-0.2887,-3.624,61.935,0
24.31,1.0,0.0,1.0875,-0.0357,0.0,0.0774,-3.841,63.886,0
24.32,1.0,0.0,1.0659,-0.0934,0.0,-0.0708,-3.792,65.78,0
24.33,1.0,0.0,1.0653,-0.0237,0.0,0.2244,-3.586,67.625,0
24.34,1.0,0.0,1.0562,0.093,0.0,0.0112,-3.31,69.341,0
24.35,1.0,0.0,1.0392,0.0802,0.0,-0.5102,-3.021,71.088,0
