time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
7.65,0.5,0.0,0.5096,0.0127,0.0,-0.1795,1.383,-84.997,84.917,0
7.66,0.5,0.0,0.5373,0.0131,0.0,0.3034,1.5,-84.101,84.096,0
7.67,0.5,0.0,0.527,0.0518,0.0,-0.181,1.632,-83.191,83.156,0
7.68,0.5,0.0,0.5065,0.1132,0.0,0.1348,1.813,-82.149,82.142,0
7.69,0.5,0.0,0.535,0.0671,0.0,0.0846,1.952,-81.028,81.02,0
7.7,0.5,0.0,0.5242,-0.0611,0.0,0.4248,2.162,-79.82,79.772,0
7.71,0.5,0.0,0.5203,-0.0974,0.0,0.1698,2.385,-78.571,78.496,0
7.72,0.5,0.0,0.5612,-0.0932,0.0,0.1738,2.411,-77.166,77.175,0
7.73,0.5,0.0,0.5691,0.0366,0.0,-0.0417,2.241,-75.702,75.77,0
7.74,0.5,0.0,0.5549,0.0921,0.0,0.1928,2.044,-74.212,74.308,0
7.75,0.5,0.0,0.5809,0.0955,0.0,-0.1402,1.797,-72.665,72.745,0
7.76,0.5,0.0,0.5625,0.0016,0.0,0.1434,1.63,-71.035,71.095,0
7.77,0.5,0.0,0.5376,-0.0292,0.0,0.0461,1.666,-69.396,69.388,0
7.78,0.5,0.0,0.5604,0.0363,0.0,-0.0305,1.677,-67.586,67.628,0
7.79,0.5,0.0,0.5431,0.0359,0.0,0.2706,1.741,-65.712,65.809,0
7.8,0.5,0.0,0.5751,-0.005,0.0,-0.1132,1.806,-63.82,63.875,0
7.81,0.5,0.0,0.559,-0.0016,0.0,0.3613,1.905,-61.847,61.941,0
7.82,0.5,0.0,0.5713,-0.0001,0.0,-0.1937,1.981,-59.847,59.885,0
7.83,0.5,0.0,0.5538,0.0822,0.0,0.2543,2.111,-57.723,57.851,0
7.84,0.5,0.0,0.5761,-0.0042,0.0,-0.1421,2.233,-55.572,55.653,0
7.85,0.5,0.0,0.5447,-0.0372,0.0,0.2482,2.457,-53.29,53.5,0
7.86,0.5,0.0,0.6212,-0.0463,0.0,0.2461,2.516,-50.995,51.222,0
7.87,0.5,0.0,0.6149,-0.0528,0.0,0.32,2.315,-48.655,48.899,0
7.88,0.5,0.0,0.6246,-0.0307,0.0,-0.1588,2.016,-46.343,46.525,0
7.89,0.5,0.0,0.5907,0.0018,0.0,0.0223,1.982,-44.019,44.182,0
7.9,0.5,0.0,0.5769,-0.0374,0.0,0.123,2.219,-41.618,41.761,0
7.91,0.5,0.0,0.5483,-0.089,0.0,0.2621,2.694,-39.091,39.395,0
7.92,0.5,0.0,0.5506,-0.0013,0.0,-0.0421,3.102,-36.484,36.845,0
7.93,0.5,0.0,0.5993,0.0139,0.0,0.0769,3.233,-33.877,34.251,0
7.94,0.5,0.0,0.6081,0.0159,0.0,0.0372,3.081,-31.256,31.621,0
7.95,0.5,0.0,0.6355,0.0162,0.0,0.0519,2.649,-28.612,28.965,0
7.96,0.5,0.0,0.6182,0.0405,0.0,0.3,2.193,-25.999,26.352,0
7.97,0.5,0.0,0.5891,-0.0528,0.0,0.1563,2.055,-23.318,23.725,0
7.98,0.5,0.0,0.5325,0.0638,0.0,0.0014,2.315,-20.598,21.109,0
7.99,0.5,0.0,0.5825,0.0786,0.0,-0.2498,2.434,-17.861,18.329,0
8.0,0.5,0.0,0.6011,0.0429,0.0,0.3492,2.448,-15.118,15.598,0
8.01,0.5,0.0,0.5495,-0.0831,0.0,0.421,2.741,-12.408,12.946,0
8.02,0.5,0.0,0.5767,-0.0876,0.0,-0.0896,3.132,-9.655,10.085,0
8.03,0.5,0.0,0.607,-0.0879,0.0,0.1224,3.3,-6.859,7.262,0
8.04,0.5,0.0,0.6226,0.0039,0.0,-0.2551,3.202,-4.034,4.513,0
8.05,0.5,0.0,0.674,-0.0013,0.0,0.0915,2.834,-1.238,1.696,0
8.06,0.5,0.0,0.6072,-0.036,0.0,0.1181,2.655,1.574,-1.057,0
8.07,0.5,0.0,0.6085,-0.1223,0.0,0.1248,2.695,4.406,-3.84,0
8.08,0.5,0.0,0.5878,-0.0414,0.0,-0.5538,2.765,7.211,-6.616,0
8.09,0.5,0.0,0.6237,-0.0431,0.0,0.0432,2.787,9.945,-9.416,0
8.1,0.5,0.0,0.589,-0.0394,0.0,-0.0212,3.009,12.661,-12.228,0
8.11,0.5,0.0,0.6171,0.0443,0.0,-0.1885,3.148,15.443,-14.955,0
8.12,0.5,0.0,0.6433,-0.0043,0.0,0.1352,3.028,18.221,-17.666,0
8.13,0.5,0.0,0.6699,-0.0448,0.0,0.0477,2.645,20.956,-20.371,0
8.14,0.5,0.0,0.6625,-0.0322,0.0,-0.1622,2.232,23.624,-23.118,0
8.15,0.5,0.0,0.5865,0.0476,0.0,-0.1713,2.165,26.356,-25.725,0
8.16,0.5,0.0,0.6054,0.0324,0.0,0.0833,2.274,28.992,-28.374,0
8.17,0.5,0.0,0.6189,0.026,0.0,0.1651,2.198,31.578,-31.028,0
8.18,0.5,0.0,0.6323,0.0228,0.0,-0.3067,2.006,34.163,-33.687,0
8.19,0.5,0.0,0.6362,0.0265,0.0,0.1957,1.846,36.68,-36.288,0
8.2,0.5,0.0,0.5781,-0.0027,0.0,0.014,1.947,39.177,-38.655,0
8.21,0.5,0.0,0.5217,0.0227,0.0,0.1733,2.421,41.699,-41.102,0
8.22,0.5,0.0,0.5979,0.0192,0.0,0.2208,2.669,44.125,-43.586,0
8.23,0.5,0.0,0.6096,0.0175,0.0,0.1495,2.628,46.507,-46.01,0
8.24,0.5,0.0,0.6295,0.0623,0.0,-0.0477,2.359,48.864,-48.379,0
8.25,0.5,0.0,0.6161,0.0461,0.0,-0.1277,2.089,51.194,-50.7,0
8.26,0.5,0.0,0.6171,-0.0488,0.0,0.471,1.817,53.443,-52.956,0
8.27,0.5,0.0,0.5878,-0.1201,0.0,0.271,1.612,55.663,-55.146,0
8.28,0.5,0.0,0.6129,-0.0543,0.0,-0.2167,1.389,57.834,-57.318,0
8.29,0.5,0.0,0.595,-0.0041,0.0,0.1912,1.221,59.901,-59.465,0
8.3,0.5,0.0,0.5763,0.0265,0.0,-0.1058,1.222,61.954,-61.596,0
8.31,0.5,0.0,0.5572,0.0164,0.0,0.0223,1.476,63.937,-63.641,0
8.32,0.5,0.0,0.5966,-0.0217,0.0,0.1131,1.613,65.824,-65.485,0
8.33,0.5,0.0,0.5709,-0.011,0.0,-0.1143,1.63,67.667,-67.301,0
8.34,0.5,0.0,0.5706,0.0623,0.0,-0.0873,1.611,69.437,-69.086,0
8.35,0.5,0.0,0.6168,0.0296,0.0,0.1417,1.389,71.123,-70.766,0
8.36,0.5,0.0,0.5997,0.0268,0.0,-0.301,1.113,72.78,-72.423,0
8.37,0.5,0.0,0.5955,-0.0696,0.0,0.5441,0.893,74.315,-74.0,0
8.38,0.5,0.0,0.5335,-0.1509,0.0,0.4212,0.913,75.827,-75.537,0
8.39,0.5,0.0,0.5651,-0.0776,0.0,-0.2127,0.993,77.287,-76.958,0
8.4,0.5,0.0,0.5056,-0.0092,0.0,-0.0663,1.289,78.629,-78.399,0
8.41,0.5,0.0,0.5775,-0.0042,0.0,-0.0804,1.438,79.887,-79.633,0
8.42,0.5,0.0,0.5535,-0.0068,0.0,0.3394,1.462,81.037,-80.852,0
8.43,0.5,0.0,0.5732,0.0716,0.0,-0.1557,1.355,82.157,-81.906,0
8.44,0.5,0.0,0.609,0.0694,0.0,0.2295,1.039,83.154,-82.892,0
8.45,0.5,0.0,0.5658,-0.0219,0.0,0.0856,0.756,84.099,-83.842,0
8.46,0.5,0.0,0.591,-0.0338,0.0,-0.2426,0.444,84.988,-84.697,0
8.47,0.5,0.0,0.5736,0.0404,0.0,0.1658,0.157,85.744,-85.56,0
8.48,0.5,0.0,0.5201,0.1663,0.0,-0.185,0.137,86.464,-86.349,0
8.49,0.5,0.0,0.5029,0.1389,0.0,-0.2768,0.327,87.088,-86.998,0
8.5,0.5,0.0,0.5606,0.0991,0.0,-0.3266,0.408,87.608,-87.447,0
8.51,0.5,0.0,0.5669,0.0822,0.0,-0.3215,0.3,88.027,-87.824,0
8.52,0.5,0.0,0.5461,-0.0524,0.0,0.3821,0.134,88.323,-88.165,0
8.53,0.5,0.0,0.5646,-0.0831,0.0,-0.0565,-0.101,88.61,-88.371,0
8.54,0.5,0.0,0.5472,-0.0848,0.0,-0.11,-0.267,88.811,-88.631,0
8.55,0.5,0.0,0.5305,-0.0298,0.0,0.0176,-0.337,88.896,-88.796,0
8.56,0.5,0.0,0.4899,-0.0795,0.0,0.2801,-0.149,88.892,-88.875,0
8.57,0.5,0.0,0.511,-0.0878,0.0,-0.29,0.086,88.847,-88.75,0
8.58,0.5,0.0,0.4868,0.0385,0.0,0.126,0.362,88.641,-88.631,0
8.59,0.5,0.0,0.515,0.079,0.0,-0.1263,0.48,88.379,-88.277,0
8.6,0.5,0.0,0.5536,0.069,0.0,0.2494,0.334,88.004,-87.887,0
8.61,0.5,0.0,0.5388,-0.0089,0.0,0.0598,0.076,87.569,-87.391,0
8.62,0.5,0.0,0.5658,0.0318,0.0,-0.1645,-0.284,87.067,-86.845,0
8.63,0.5,0.0,0.5421,0.0069,0.0,0.2615,-0.606,86.444,-86.312,0
8.64,0.5,0.0,0.5022,-0.1018,0.0,0.3942,-0.684,85.758,-85.662,0
8.65,0.5,0.0,0.5019,-0.1237,0.0,-0.0249,-0.596,85.023,-84.897,0
8.66,0.5,0.0,0.4603,-0.0329,0.0,-0.0176,-0.266,84.172,-84.133,0
8.67,0.5,0.0,0.4677,-0.0232,0.0,-0.0802,0.243,83.248,-83.239,0
8.68,0.5,0.0,0.5047,-0.0192,0.0,-0.0407,0.572,82.204,-82.124,0
8.69,0.5,0.0,0.5254,0.0264,0.0,-0.0505,0.638,81.077,-80.937,0
8.7,0.5,0.0,0.5682,-0.0242,0.0,0.0681,0.431,79.874,-79.656,0
8.71,0.5,0.0,0.5185,0.0991,0.0,-0.0069,0.322,78.622,-78.461,0
8.72,0.5,0.0,0.5507,0.1251,0.0,-0.2097,0.222,77.295,-77.089,0
8.73,0.5,0.0,0.5501,0.0851,0.0,0.4009,0.053,75.848,-75.712,0
8.74,0.5,0.0,0.4969,-0.0393,0.0,0.5898,0.098,74.369,-74.216,0
8.75,0.5,0.0,0.5085,-0.0747,0.0,0.0335,0.271,72.841,-72.617,0
8.76,0.5,0.0,0.4827,-0.0752,0.0,0.111,0.614,71.214,-71.079,0
8.77,0.5,0.0,0.4812,0.0014,0.0,0.019,1.064,69.51,-69.376,0
8.78,0.5,0.0,0.4859,0.0667,0.0,0.062,1.37,67.711,-67.515,0
8.79,0.5,0.0,0.5444,0.0426,0.0,0.2634,1.389,65.851,-65.621,0
8.8,0.5,0.0,0.5052,-0.0499,0.0,0.0013,1.374,63.965,-63.661,0
8.81,0.5,0.0,0.5536,-0.0723,0.0,0.1248,1.182,61.981,-61.644,0
8.82,0.5,0.0,0.5565,0.029,0.0,-0.0466,0.752,59.961,-59.569,0
8.83,0.5,0.0,0.5699,0.0933,0.0,-0.0494,0.201,57.874,-57.477,0
8.84,0.5,0.0,0.5554,0.0831,0.0,0.1227,-0.193,55.734,-55.463,0
8.85,0.5,0.0,0.5098,-0.0538,0.0,0.3285,-0.23,53.571,-53.249,0
8.86,0.5,0.0,0.515,-0.0857,0.0,-0.1363,-0.092,51.342,-50.991,0
8.87,0.5,0.0,0.4976,-0.0187,0.0,0.2768,0.115,49.025,-48.712,0
8.88,0.5,0.0,0.4926,0.0473,0.0,0.121,0.397,46.676,-46.329,0
8.89,0.5,0.0,0.531,0.0397,0.0,0.1838,0.463,44.248,-43.906,0
8.9,0.5,0.0,0.5114,-0.0174,0.0,-0.1954,0.465,41.843,-41.436,0
8.91,0.5,0.0,0.5653,-0.0106,0.0,-0.007,0.277,39.343,-38.923,0
8.92,0.5,0.0,0.5308,0.0834,0.0,0.1288,0.136,36.821,-36.391,0
8.93,0.5,0.0,0.5501,0.0992,0.0,-0.243,0.049,34.269,-33.868,0
8.94,0.5,0.0,0.5368,0.0844,0.0,0.2987,-0.012,31.654,-31.273,0
8.95,0.5,0.0,0.5006,-0.0799,0.0,0.4234,0.189,29.102,-28.57,0
8.96,0.5,0.0,0.4851,-0.127,0.0,0.2013,0.595,26.456,-25.923,0
8.97,0.5,0.0,0.5168,-0.1044,0.0,-0.1206,0.951,23.756,-23.299,0
8.98,0.5,0.0,0.483,-0.0164,0.0,0.1759,1.349,21.042,-20.543,0
8.99,0.5,0.0,0.5266,-0.0194,0.0,0.056,1.575,18.301,-17.837,0
9.0,0.5,0.0,0.5511,-0.0201,0.0,0.093,1.495,15.545,-15.118,0
9.01,0.5,0.0,0.5493,-0.1401,0.0,0.2903,1.293,12.849,-12.326,0
9.02,0.5,0.0,0.5208,-0.0466,0.0,-0.2253,1.175,10.193,-9.54,0
9.03,0.5,0.0,0.5557,0.0276,0.0,-0.5056,1.003,7.445,-6.795,0
9.04,0.5,0.0,0.5661,0.0226,0.0,0.1739,0.761,4.597,-4.024,0
9.05,0.5,0.0,0.5671,0.0253,0.0,0.3119,0.516,1.757,-1.238,0
9.06,0.5,0.0,0.5546,0.0903,0.0,-0.344,0.297,-1.042,1.529,0
9.07,0.5,0.0,0.5283,0.1498,0.0,-0.3062,0.387,-3.837,4.374,0
9.08,0.5,0.0,0.5817,0.1128,0.0,-0.0984,0.44,-6.619,7.12,0
9.09,0.5,0.0,0.5498,-0.0287,0.0,0.349,0.5,-9.331,9.986,0
9.1,0.5,0.0,0.5749,-0.091,0.0,0.3835,0.414,-12.061,12.739,0
9.11,0.5,0.0,0.5841,-0.0881,0.0,-0.1868,0.234,-14.885,15.406,0
9.12,0.5,0.0,0.5461,-0.1046,0.0,0.2236,0.253,-17.7,18.156,0
9.13,0.5,0.0,0.526,-0.0432,0.0,-0.2266,0.482,-20.375,20.922,0
9.14,0.5,0.0,0.5413,0.0387,0.0,-0.3279,0.714,-23.082,23.654,0
9.15,0.5,0.0,0.5856,0.032,0.0,-0.0745,0.752,-25.758,26.293,0
9.16,0.5,0.0,0.5573,0.04,0.0,0.1899,0.724,-28.456,28.956,0
9.17,0.5,0.0,0.6015,0.0843,0.0,0.016,0.494,-31.059,31.55,0
9.18,0.5,0.0,0.5985,-0.0218,0.0,0.0127,0.172,-33.576,34.138,0
9.19,0.5,0.0,0.5567,-0.0878,0.0,0.1452,0.084,-36.179,36.729,0
9.2,0.5,0.0,0.5534,-0.0587,0.0,-0.3091,0.157,-38.747,39.222,0
9.21,0.5,0.0,0.5819,-0.0521,0.0,0.0465,0.165,-41.276,41.71,0
9.22,0.5,0.0,0.5682,-0.0073,0.0,0.3687,0.167,-43.74,44.189,0
9.23,0.5,0.0,0.5876,-0.0385,0.0,-0.0996,0.181,-46.17,46.537,0
9.24,0.5,0.0,0.5662,0.0882,0.0,-0.6248,0.189,-48.524,48.9,0
9.25,0.5,0.0,0.5877,0.1281,0.0,0.0505,0.219,-50.83,51.256,0
9.26,0.5,0.0,0.5384,0.0219,0.0,0.2702,0.447,-53.122,53.504,0
9.27,0.5,0.0,0.5718,-0.0191,0.0,0.1701,0.616,-55.276,55.655,0
9.28,0.5,0.0,0.6108,-0.0186,0.0,0.1069,0.469,-57.405,57.768,0
9.29,0.5,0.0,0.6024,-0.0213,0.0,-0.2619,0.22,-59.55,59.833,0
9.3,0.5,0.0,0.5999,0.0025,0.0,0.2311,-0.01,-61.595,61.899,0
9.31,0.5,0.0,0.5625,0.1203,0.0,-0.1564,0.026,-63.655,63.898,0
9.32,0.5,0.0,0.5853,0.0511,0.0,0.2868,0.07,-65.497,65.796,0
9.33,0.5,0.0,0.5918,0.018,0.0,-0.0918,0.022,-67.356,67.594,0
9.34,0.5,0.0,0.6254,0.0175,0.0,0.0377,-0.253,-69.096,69.368,0
9.35,0.5,0.0,0.5853,-0.0394,0.0,0.2064,-0.435,-70.884,71.072,0
9.36,0.5,0.0,0.5948,0.0094,0.0,-0.5381,-0.526,-72.568,72.679,0
9.37,0.5,0.0,0.5731,0.0761,0.0,-0.0483,-0.55,-74.138,74.287,0
9.38,0.5,0.0,0.6135,0.0755,0.0,0.2357,-0.656,-75.627,75.803,0
9.39,0.5,0.0,0.6033,-0.0138,0.0,0.2594,-0.75,-77.072,77.194,0
9.4,0.5,0.0,0.5893,-0.0894,0.0,0.0016,-0.822,-78.408,78.48,0
9.41,0.5,0.0,0.595,-0.0735,0.0,0.3352,-0.96,-79.661,79.758,0
9.42,0.5,0.0,0.6298,-0.0432,0.0,0.0612,-1.307,-80.819,80.946,0
9.43,0.5,0.0,0.5878,-0.0073,0.0,0.136,-1.531,-82.023,82.085,0
9.44,0.5,0.0,0.6129,0.0102,0.0,-0.0945,-1.648,-83.081,83.127,0
9.45,0.5,0.0,0.5868,0.0418,0.0,0.0446,-1.628,-84.088,84.098,0
9.46,0.5,0.0,0.5765,0.0192,0.0,0.2376,-1.49,-84.939,84.903,0
9.47,0.5,0.0,0.5418,-0.0117,0.0,-0.0122,-1.262,-85.733,85.636,0
9.48,0.5,0.0,0.5878,-0.0144,0.0,0.0112,-1.242,-86.362,86.36,0
9.49,0.5,0.0,0.5855,-0.0151,0.0,0.033,-1.424,-86.93,86.983,0
9.5,0.5,0.0,0.5942,0.011,0.0,0.2078,-1.722,-87.453,87.52,0
9.51,0.5,0.0,0.5388,0.0385,0.0,0.306,-1.793,-87.967,87.918,0
9.52,0.5,0.0,0.5743,-0.0161,0.0,0.0226,-1.795,-88.328,88.252,0
9.53,0.5,0.0,0.5273,-0.0157,0.0,0.171,-1.642,-88.668,88.55,0
9.54,0.5,0.0,0.5513,-0.0192,0.0,-0.208,-1.458,-88.862,88.754,0
9.55,0.5,0.0,0.5771,0.0165,0.0,0.1828,-1.418,-88.867,88.85,0
9.56,0.5,0.0,0.6372,-0.0184,0.0,0.2331,-1.64,-88.804,88.856,0
9.57,0.5,0.0,0.6383,-0.0235,0.0,0.0397,-2.108,-88.677,88.753,0
9.58,0.5,0.0,0.6194,0.0248,0.0,-0.3819,-2.608,-88.551,88.585,0
9.59,0.5,0.0,0.5785,0.1482,0.0,-0.3454,-2.908,-88.357,88.329,0
9.6,0.5,0.0,0.5762,0.0898,0.0,0.345,-3.124,-87.982,87.949,0
9.61,0.5,0.0,0.5869,0.0553,0.0,-0.3555,-3.329,-87.595,87.492,0
9.62,0.5,0.0,0.5695,0.0565,0.0,0.3534,-3.488,-87.058,87.014,0
9.63,0.5,0.0,0.5355,0.0543,0.0,-0.0416,-3.458,-86.544,86.412,0
9.64,0.5,0.0,0.5273,-0.0331,0.0,0.0217,-3.203,-85.893,85.69,0
9.65,0.5,0.0,0.5341,-0.0472,0.0,0.0915,-2.867,-85.107,84.909,0
9.66,0.5,0.0,0.5479,-0.0199,0.0,-0.0492,-2.656,-84.172,84.05,0
9.67,0.5,0.0,0.5814,-0.0153,0.0,0.1098,-2.722,-83.135,83.122,0
9.68,0.5,0.0,0.5421,0.1383,0.0,-0.0243,-2.672,-82.182,82.127,0
9.69,0.5,0.0,0.5574,0.1389,0.0,-0.1893,-2.692,-81.009,81.011,0
9.7,0.5,0.0,0.5732,0.1053,0.0,-0.3688,-2.778,-79.851,79.835,0
9.71,0.5,0.0,0.5732,0.017,0.0,0.3227,-2.823,-78.555,78.558,0
9.72,0.5,0.0,0.5616,-0.0333,0.0,-0.1672,-2.789,-77.242,77.176,0
9.73,0.5,0.0,0.588,-0.023,0.0,0.2313,-2.802,-75.811,75.802,0
9.74,0.5,0.0,0.5605,-0.0307,0.0,-0.2787,-2.824,-74.346,74.3,0
9.75,0.5,0.0,0.5621,0.1048,0.0,0.1772,-2.808,-72.742,72.791,0
9.76,0.5,0.0,0.5424,0.0164,0.0,0.4266,-2.561,-71.142,71.15,0
9.77,0.5,0.0,0.4905,-0.0615,0.0,0.4936,-2.002,-69.475,69.413,0
9.78,0.5,0.0,0.5202,-0.0726,0.0,-0.011,-1.396,-67.709,67.62,0
9.79,0.5,0.0,0.4979,-0.0803,0.0,-0.2329,-0.792,-65.862,65.773,0
9.8,0.5,0.0,0.5424,0.0309,0.0,0.1958,-0.288,-63.879,63.921,0
9.81,0.5,0.0,0.5607,-0.0419,0.0,0.3601,0.065,-61.811,61.928,0
9.82,0.5,0.0,0.5527,-0.0865,0.0,0.0549,0.332,-59.766,59.865,0
9.83,0.5,0.0,0.5593,0.0183,0.0,-0.0592,0.436,-57.596,57.786,0
9.84,0.5,0.0,0.5595,0.0557,0.0,-0.0678,0.375,-55.426,55.653,0
9.85,0.5,0.0,0.5708,0.0566,0.0,0.4188,0.309,-53.248,53.494,0
9.86,0.5,0.0,0.5362,0.0838,0.0,0.1086,0.408,-51.05,51.244,0
9.87,0.5,0.0,0.5115,-0.045,0.0,0.3128,0.826,-48.75,48.955,0
9.88,0.5,0.0,0.5467,-0.06,0.0,0.0047,1.217,-46.374,46.561,0
9.89,0.5,0.0,0.5723,-0.0622,0.0,0.254,1.341,-43.917,44.148,0
9.9,0.5,0.0,0.5924,0.041,0.0,-0.0993,1.189,-41.411,41.715,0
9.91,0.5,0.0,0.5766,0.0896,0.0,0.1892,1.034,-38.935,39.291,0
9.92,0.5,0.0,0.6067,-0.0005,0.0,0.0072,0.855,-36.401,36.739,0
9.93,0.5,0.0,0.5682,-0.071,0.0,0.1039,0.927,-33.883,34.203,0
9.94,0.5,0.0,0.5969,-0.0676,0.0,-0.089,1.038,-31.312,31.586,0
9.95,0.5,0.0,0.568,0.0667,0.0,0.1281,1.207,-28.655,29.062,0
9.96,0.5,0.0,0.5867,0.1121,0.0,-0.2408,1.279,-25.975,26.385,0
9.97,0.5,0.0,0.6128,0.0109,0.0,0.586,1.225,-23.23,23.743,0
9.98,0.5,0.0,0.6012,0.0101,0.0,-0.1161,1.156,-20.572,20.971,0
9.99,0.5,0.0,0.5916,0.0076,0.0,0.0648,1.28,-17.927,18.25,0
10.0,0.5,0.0,0.5971,0.0072,0.0,0.2586,1.532,-15.213,15.526,0
10.01,0.5,0.0,0.5715,0.0551,0.0,-0.317,1.878,-12.345,12.847,0
10.02,0.5,0.0,0.5989,-0.0045,0.0,0.3137,2.149,-9.511,10.1,0
10.03,0.5,0.0,0.6129,-0.0165,0.0,0.1025,2.144,-6.724,7.279,0
10.04,0.5,0.0,0.6479,-0.0174,0.0,0.1465,1.835,-3.954,4.454,0
10.05,0.5,0.0,0.622,-0.0172,0.0,0.1091,1.669,-1.243,1.649,0
10.06,0.5,0.0,0.5822,0.058,0.0,-0.1868,1.885,1.546,-1.085,0
10.07,0.5,0.0,0.6264,-0.0577,0.0,0.3704,2.053,4.405,-3.826,0
10.08,0.5,0.0,0.62,-0.0999,0.0,0.0858,2.113,7.206,-6.623,0
10.09,0.5,0.0,0.5885,-0.0153,0.0,-0.3174,2.282,9.977,-9.403,0
10.1,0.5,0.0,0.62,-0.0177,0.0,0.3222,2.497,12.696,-12.187,0
10.11,0.5,0.0,0.6177,-0.0179,0.0,-0.0618,2.651,15.434,-14.992,0
10.12,0.5,0.0,0.6479,0.0555,0.0,0.1312,2.613,18.198,-17.704,0
10.13,0.5,0.0,0.6472,-0.01,0.0,0.2416,2.568,20.94,-20.411,0
10.14,0.5,0.0,0.5954,-0.1337,0.0,0.42,2.913,23.681,-23.079,0
10.15,0.5,0.0,0.6556,-0.1524,0.0,0.3826,3.176,26.355,-25.744,0
10.16,0.5,0.0,0.6005,-0.0297,0.0,-0.2871,3.432,29.027,-28.386,0
10.17,0.5,0.0,0.6117,-0.0067,0.0,0.2389,3.683,31.609,-31.029,0
10.18,0.5,0.0,0.634,-0.0066,0.0,0.1903,3.733,34.169,-33.644,0
10.19,0.5,0.0,0.6394,0.0506,0.0,-0.0967,3.52,36.721,-36.187,0
10.2,0.5,0.0,0.6451,0.082,0.0,0.3514,3.388,39.223,-38.763,0
10.21,0.5,0.0,0.5938,-0.0277,0.0,0.384,3.571,41.756,-41.278,0
10.22,0.5,0.0,0.6067,-0.0933,0.0,0.2243,3.862,44.225,-43.708,0
10.23,0.5,0.0,0.664,-0.0724,0.0,0.032,3.96,46.603,-46.096,0
10.24,0.5,0.0,0.6722,-0.055,0.0,0.0969,3.785,48.919,-48.443,0
10.25,0.5,0.0,0.6364,0.0882,0.0,0.1321,3.584,51.229,-50.728,0
10.26,0.5,0.0,0.6109,0.1645,0.0,0.2716,3.484,53.471,-52.998,0
10.27,0.5,0.0,0.6208,0.1743,0.0,-0.2191,3.406,55.701,-55.231,0
10.28,0.5,0.0,0.6258,0.0539,0.0,0.5558,3.415,57.84,-57.392,0
10.29,0.5,0.0,0.6139,0.0391,0.0,-0.1357,3.508,59.951,-59.502,0
10.3,0.5,0.0,0.6475,0.0397,0.0,0.165,3.476,61.948,-61.559,0
10.31,0.5,0.0,0.665,0.0402,0.0,0.0654,3.187,63.894,-63.507,0
10.32,0.5,0.0,0.642,0.1098,0.0,0.2911,2.878,65.712,-65.379,0
10.33,0.5,0.0,0.5839,0.0566,0.0,0.0581,2.873,67.616,-67.228,0
10.34,0.5,0.0,0.6096,-0.0065,0.0,-0.0722,2.991,69.412,-69.012,0
10.35,0.5,0.0,0.6442,0.0051,0.0,-0.1435,2.967,71.116,-70.737,0
10.36,0.5,0.0,0.6598,0.0044,0.0,0.0017,2.7,72.728,-72.36,0
10.37,0.5,0.0,0.6683,0.0107,0.0,0.3763,2.309,74.278,-74.003,0
10.38,0.5,0.0,0.622,-0.0147,0.0,-0.2001,2.041,75.814,-75.457,0
10.39,0.5,0.0,0.6415,-0.0382,0.0,0.1326,1.838,77.225,-76.887,0
10.4,0.5,0.0,0.6168,-0.0312,0.0,0.0124,1.766,78.592,-78.348,0
10.41,0.5,0.0,0.6105,-0.0318,0.0,0.2045,1.841,79.86,-79.706,0
10.42,0.5,0.0,0.611,-0.045,0.0,-0.2245,1.98,81.072,-80.899,0
10.43,0.5,0.0,0.6118,-0.0466,0.0,0.1441,2.064,82.148,-81.945,0
10.44,0.5,0.0,0.6024,-0.0519,0.0,-0.0115,2.099,83.159,-82.907,0
10.45,0.5,0.0,0.6554,-0.0372,0.0,-0.0313,1.86,84.1,-83.81,0
10.46,0.5,0.0,0.6172,0.0052,0.0,0.1887,1.544,84.943,-84.743,0
10.47,0.5,0.0,0.6378,0.0102,0.0,-0.237,1.245,85.758,-85.524,0
10.48,0.5,0.0,0.6054,0.0212,0.0,0.0385,1.075,86.447,-86.322,0
10.49,0.5,0.0,0.5794,-0.075,0.0,0.3785,1.177,87.051,-86.993,0
10.5,0.5,0.0,0.6065,-0.0746,0.0,-0.166,1.25,87.606,-87.46,0
10.51,0.5,0.0,0.5899,-0.0478,0.0,0.2105,1.334,88.022,-87.961,0
10.52,0.5,0.0,0.601,0.0808,0.0,-0.2307,1.268,88.371,-88.214,0
10.53,0.5,0.0,0.5888,0.1651,0.0,-0.2936,1.064,88.613,-88.448,0
10.54,0.5,0.0,0.6263,0.1295,0.0,0.0936,0.704,88.769,-88.587,0
10.55,0.5,0.0,0.5482,0.0645,0.0,0.1143,0.535,88.857,-88.749,0
10.56,0.5,0.0,0.5855,0.065,0.0,-0.4809,0.437,88.913,-88.729,0
10.57,0.5,0.0,0.5709,0.0694,0.0,0.1269,0.322,88.8,-88.726,0
10.58,0.5,0.0,0.5853,0.0249,0.0,0.3175,0.204,88.62,-88.56,0
10.59,0.5,0.0,0.5755,-0.0236,0.0,-0.0661,0.167,88.392,-88.302,0
10.6,0.5,0.0,0.5566,-0.0591,0.0,0.0046,0.333,88.062,-88.034,0
10.61,0.5,0.0,0.552,-0.0007,0.0,0.0218,0.585,87.617,-87.599,0
