time_s,pos_x,pos_y
13.44,1.2280935049057007,2.34254789352417
13.45,1.2231472730636597,2.343040704727173
13.46,1.218186616897583,2.3438401222229004
13.47,1.2132123708724976,2.344658136367798
13.48,1.2081472873687744,2.344656467437744
13.49,1.203160285949707,2.3433847427368164
13.5,1.1981409788131714,2.3425509929656982
13.51,1.1931333541870117,2.342393398284912
13.52,1.1881346702575684,2.3426718711853027
13.53,1.1831172704696655,2.343165397644043
13.54,1.1780281066894531,2.343621253967285
13.55,1.1729788780212402,2.342947483062744
13.56,1.1679542064666748,2.341608762741089
13.57,1.162871241569519,2.340163230895996
13.58,1.1577768325805664,2.3398454189300537
13.59,1.152782917022705,2.340498924255371
13.6,1.1478774547576904,2.3415908813476562
13.61,1.1429542303085327,2.342040777206421
13.62,1.1379597187042236,2.3418288230895996
13.63,1.1328169107437134,2.341651439666748
13.64,1.1276217699050903,2.3410542011260986
13.65,1.1223182678222656,2.340592384338379
13.66,1.1171199083328247,2.3399879932403564
13.67,1.11190927028656,2.3393943309783936
13.68,1.1067192554473877,2.340101718902588
13.69,1.1015517711639404,2.340178966522217
13.7,1.096328616142273,2.3404550552368164
13.71,1.0911166667938232,2.340665340423584
13.72,1.0860130786895752,2.3407745361328125
13.73,1.080820083618164,2.340632677078247
13.74,1.075555443763733,2.3405539989471436
13.75,1.0701860189437866,2.3408546447753906
13.76,1.064711093902588,2.341235876083374
13.77,1.0593804121017456,2.340297222137451
13.78,1.0542259216308594,2.3391356468200684
13.79,1.0492238998413086,2.3385531902313232
13.8,1.0442395210266113,2.3380584716796875
13.81,1.0391596555709839,2.3380067348480225
13.82,1.0339744091033936,2.338146686553955
13.83,1.0286602973937988,2.3372533321380615
13.84,1.0233478546142578,2.335702896118164
13.85,1.017933964729309,2.3343162536621094
13.86,1.0126420259475708,2.3340070247650146
13.87,1.0074633359909058,2.334822416305542
13.88,1.002424716949463,2.3360648155212402
13.89,0.9973987936973572,2.337477922439575
13.9,0.9923508763313293,2.3380484580993652
13.91,0.9871218800544739,2.3381459712982178
13.92,0.981772780418396,2.3379549980163574
13.93,0.9763025641441345,2.3380815982818604
13.94,0.970833420753479,2.3383305072784424
13.95,0.9654226303100586,2.3389694690704346
13.96,0.9601445198059082,2.3388092517852783
13.97,0.9549136161804199,2.3381056785583496
13.98,0.9497159123420715,2.337252140045166
13.99,0.9445379972457886,2.3367955684661865
14.0,0.9391902685165405,2.336350202560425
14.01,0.9337037801742554,2.335631847381592
14.02,0.9282273054122925,2.3352608680725098
14.03,0.9227731823921204,2.3360066413879395
14.04,0.9174767732620239,2.3363280296325684
14.05,0.9122820496559143,2.336069107055664
14.06,0.9071229100227356,2.335376024246216
14.07,0.9019396901130676,2.3347015380859375
14.08,0.896611213684082,2.334174394607544
14.09,0.8910883069038391,2.3345158100128174
14.1,0.8856979608535767,2.3347227573394775
14.11,0.8803869485855103,2.334376096725464
14.12,0.8751137852668762,2.333847999572754
14.13,0.8698810338973999,2.333672285079956
14.14,0.8646926879882812,2.333439588546753
14.15,0.8594003915786743,2.3328537940979004
14.16,0.8540634512901306,2.332263231277466
14.17,0.8486490249633789,2.332174062728882
14.18,0.8431574106216431,2.3320908546447754
14.19,0.8377720713615417,2.3318307399749756
14.2,0.8325841426849365,2.3316750526428223
14.21,0.8274451494216919,2.3317301273345947
14.22,0.8222367763519287,2.331824779510498
14.23,0.8169966340065002,2.3306000232696533
14.24,0.8117052912712097,2.3284616470336914
14.25,0.806340217590332,2.3265416622161865
14.26,0.8010080456733704,2.3261680603027344
14.27,0.7956975698471069,2.3259005546569824
14.28,0.7902918457984924,2.3261821269989014
14.29,0.7846930027008057,2.326089859008789
14.3,0.7788756489753723,2.3258485794067383
14.31,0.7729456424713135,2.32607102394104
14.32,0.7669714689254761,2.32633900642395
14.33,0.760994553565979,2.3265883922576904
14.34,0.7551518082618713,2.3258895874023438
14.35,0.749548614025116,2.3251073360443115
14.36,0.7440893054008484,2.3248908519744873
14.37,0.7387105226516724,2.3251516819000244
14.38,0.7333456873893738,2.3252289295196533
14.39,0.7278692126274109,2.3254499435424805
14.4,0.7222347259521484,2.3255856037139893
14.41,0.7165401577949524,2.324936866760254
14.42,0.7109309434890747,2.3234262466430664
14.43,0.7054277658462524,2.322047710418701
14.44,0.6999315619468689,2.321676254272461
14.45,0.6945014595985413,2.3214707374572754
14.46,0.6890195608139038,2.3212757110595703
14.47,0.6834225654602051,2.3210034370422363
14.48,0.6777024269104004,2.3192343711853027
14.49,0.671845555305481,2.3181381225585938
14.5,0.6659673452377319,2.31746506690979
14.51,0.6601648926734924,2.3168303966522217
14.52,0.6544145941734314,2.3168163299560547
14.53,0.6487573385238647,2.3170008659362793
14.54,0.643216609954834,2.316507577896118
14.55,0.6376780867576599,2.316223621368408
14.56,0.6319800615310669,2.3160223960876465
14.57,0.6262367963790894,2.315883159637451
14.58,0.620319128036499,2.3149173259735107
14.59,0.6143338680267334,2.3135085105895996
14.6,0.6081421375274658,2.3124921321868896
14.61,0.6018601655960083,2.3111612796783447
14.62,0.5956190824508667,2.3104770183563232
14.63,0.5894453525543213,2.3109073638916016
14.64,0.5834241509437561,2.311490535736084
14.65,0.5776472091674805,2.311354398727417
14.66,0.5718582272529602,2.3111562728881836
14.67,0.566222071647644,2.3112001419067383
14.68,0.560676634311676,2.311307430267334
14.69,0.5552681088447571,2.310234546661377
14.7,0.5497453212738037,2.309161424636841
14.71,0.5441651344299316,2.3080615997314453
14.72,0.538389265537262,2.3080573081970215
14.73,0.5324999094009399,2.3092751502990723
14.74,0.5266150832176208,2.3104734420776367
14.75,0.5209007859230042,2.3102831840515137
14.76,0.5153380632400513,2.3091721534729004
14.77,0.509783148765564,2.30777907371521
14.78,0.5042811036109924,2.3063840866088867
14.79,0.4989330470561981,2.3057994842529297
14.8,0.49357840418815613,2.3063225746154785
14.81,0.4881611466407776,2.3072350025177
14.82,0.4827522039413452,2.3073480129241943
14.83,0.4773085117340088,2.306938409805298
14.84,0.4717903733253479,2.306372880935669
14.85,0.4663469195365906,2.305130958557129
14.86,0.46082523465156555,2.3044145107269287
14.87,0.4553814232349396,2.3038835525512695
14.88,0.4501902759075165,2.302574396133423
14.89,0.4450136125087738,2.3016576766967773
14.9,0.43989625573158264,2.3020377159118652
14.91,0.43470868468284607,2.3027751445770264
14.92,0.42934858798980713,2.3034873008728027
14.93,0.4238153100013733,2.304476261138916
14.94,0.4182356595993042,2.3041434288024902
14.95,0.41281142830848694,2.303088426589966
14.96,0.40736711025238037,2.302004337310791
14.97,0.40212494134902954,2.300623655319214
14.98,0.3970074951648712,2.299945831298828
14.99,0.391969233751297,2.299471378326416
15.0,0.3870300352573395,2.299287796020508
15.01,0.38209861516952515,2.2987756729125977
15.02,0.377138614654541,2.2981529235839844
15.03,0.3721402883529663,2.297715187072754
15.04,0.3669854402542114,2.2973029613494873
15.05,0.36187824606895447,2.296881675720215
15.06,0.35694608092308044,2.2960567474365234
15.07,0.35208335518836975,2.2950704097747803
15.08,0.34723082184791565,2.294843912124634
15.09,0.3423647880554199,2.2951364517211914
15.1,0.3375103175640106,2.2950925827026367
15.11,0.33272385597229004,2.2939417362213135
15.12,0.3279496729373932,2.292210102081299
15.13,0.32294103503227234,2.2907278537750244
15.14,0.31789013743400574,2.2894532680511475
15.15,0.3128911554813385,2.289050340652466
15.16,0.3079352378845215,2.2895078659057617
15.17,0.3028993308544159,2.2903060913085938
15.18,0.2977418899536133,2.2909367084503174
15.19,0.29256319999694824,2.290811777114868
15.2,0.2875082194805145,2.2897627353668213
15.21,0.28256842494010925,2.2882769107818604
15.22,0.2775733470916748,2.287261486053467
15.23,0.2726447880268097,2.2864842414855957
